COHORT: META-GROUP2; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 3
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
MXD1	3.2545435920804793	0.001135747282959362	2.9447182934718814	0.023364	0.133877290837067	0.0613978	8.0	16.0	11.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TMEM236	3.2515435624583917	0.0011478018479380914	2.94013308038304	0.127931	0.0378947988777538	0.0419982	12.0	45.0	16.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MAP3K6	-3.2210406915466936	0.0012772601182799003	2.8937206482106066	0.0322555	0.0568819508132278	0.125138	37.0	121.0	81.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
 
COHORT: META-GROUP2; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MODERATE_HIGH_IMPACT_SNPEFF; MAF: 0.01; NUMVAR >= 3
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	7.934437346396041	2.114517326578852e-15	14.674788751847535	1.21058e-05	2.25118087878369e-07	2.79129e-05	17.0	21.0	37.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
EEA1	4.364115877408464	1.2763791073225124e-05	4.894020313260105	0.56203	0.0243073559565939	2.28064e-06	28.0	92.0	55.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
RNF114	3.9951027334774887	6.46662058814638e-05	4.189322619385064	0.168915	0.0002560120421331	0.0590455	9.0	23.0	16.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
SNX27	-3.8969250016577264	9.742177175324539e-05	4.011343976430633	0.00474535	0.16539489039208	0.0111269	10.0	29.0	27.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
ASMT	-3.8587099047207536	0.00011398714283909184	3.9431441320752385	NA	0.0072848361753386	0.00554562	NA	60.0	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
LSR	3.73980257795598	0.0001841648412992878	3.7347932768923355	0.0402064	0.0919323425032511	0.00613252	26.0	83.0	55.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
NUP210	3.7129233449199783	0.0002048789555523913	3.688502648513608	0.089809	0.0153476659529858	0.0208605	65.0	212.0	138.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
DLEU7-AS1	3.5555681282526033	0.00037716319182312815	3.423470697610513	0.0163467	NA	0.00860807	7.0	NA	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
DLEU7	3.5470247597787448	0.00038960797344133956	3.4093721637386443	0.0163467	0.264724271213436	0.00860807	7.0	17.0	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
GPLD1	-3.5274792669161923	0.00041953661628342737	3.3772301288618305	0.0442526	0.0265537299280114	0.0601001	30.0	104.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
TMEM9B	3.4797735465887203	0.0005018377671919565	3.299436657756649	NA	0.0010257315461657	0.101469	NA	18.0	7.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
DSEL	3.3893909374300417	0.0007004806716653588	3.154603843682829	0.0627001	0.0474651130485253	0.0426457	25.0	82.0	66.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
DLL4	3.380271638046173	0.000724142229912947	3.1401761249633244	0.212619	0.0032736976125282	0.0953947	12.0	49.0	35.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
LRRK2	3.3556737223926043	0.0007917191420001114	3.1014288546630135	0.00929857	0.0411868171620675	0.242131	58.0	200.0	129.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
SULT1C4	-3.2668369406095166	0.0010875630226842331	2.9635455669149855	0.0380819	0.233952024881661	0.0166608	11.0	26.0	14.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
AGAP14P	3.258581381353579	0.0011197075625896547	2.9508953885237243	NA	NA	0.00111971	NA	NA	34.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
ZNF781	3.2492134488575886	0.0011572460677784049	2.936574286237562	0.181078	0.0380818845148652	0.0266654	9.0	39.0	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
CENPF	-3.2154440522821424	0.0013024288002402066	2.8852460089174756	0.123346	0.191892599400491	0.00646054	78.0	279.0	158.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
RP11-548K23.11	3.1992604069120008	0.0013778065622059318	2.860811751124705	NA	0.0013778065622059	NA	NA	33.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
HSPA1L	-3.1965518291293322	0.0013908083734029556	2.8567327032981327	0.0338037	0.0609623246902803	0.12346	16.0	50.0	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
BLOC1S6	3.194769758227894	0.0013994243421026164	2.854050576079945	0.0757146	0.0964589964600797	0.0361595	4.0	18.0	5.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
DPYSL4	3.1847565567505995	0.0014487582742897292	2.83900407063621	0.0082333	0.172116547380197	0.131459	20.0	59.0	60.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
SST	-3.183136757777715	0.001456887850681402	2.8365738783637253	0.0069391	0.0345930445313883	0.483607	4.0	10.0	3.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
ENPP2	-3.1638625416234385	0.0015569030902266446	2.807738419345594	0.22101	0.029317886474967	0.0378069	20.0	77.0	53.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
GCNT2	-3.162339345275055	0.0015650706648035304	2.805466048762007	0.0728801	0.134469771384431	0.0287399	29.0	136.0	72.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP2
 
COHORT: META-GROUP2; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_LOF_HC_LOFTEE_and_CADD_20_VEP; MAF: 0.001; NUMVAR >= 3
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	4.952026841506451	7.344447069322551e-07	6.134040894738422	0.0143439	0.0936823087648858	8.49417e-06	8.0	17.0	25.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
DSEL	4.163057165551307	3.140147106342051e-05	4.503050006074519	0.00882084	0.0327775064769944	0.0140135	22.0	57.0	67.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
BOLA1	3.9109301685990614	9.194135394324101e-05	4.036489105047871	0.140081	0.0008451693777209	0.0498924	4.0	14.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
MTFR2	3.674880097695538	0.0002379611406075918	3.6234939580594108	0.0168252	0.0643956012248935	0.0335757	6.0	21.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
PDE9A	3.6642548138320623	0.0002480597359506858	3.605443722924585	0.0996906	0.0187311258523464	0.0187997	15.0	31.0	33.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
NOP53	3.5759050444794105	0.0003490183287258594	3.4571517654319788	0.00388429	NA	0.0300308	16.0	NA	34.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
NECAP1	3.506489883877587	0.00045405869557618256	3.342888002831944	0.0419347	0.0266441299909345	0.0683718	3.0	13.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
ADH5	3.4906635056955384	0.00048182268499581525	3.3171127565656175	0.747904	0.175161201920928	1.24927e-05	6.0	29.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
STK38L	3.454722151266864	0.0005508601905200886	3.258958612019778	NA	5.51846481277504e-05	0.393545	NA	9.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
RECK	-3.4037870957707654	0.0006645853192305157	3.177449256568589	0.16886	0.0123457638021058	0.0436378	17.0	49.0	46.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
AHI1	3.382344435204458	0.0007186997068366475	3.143452532295405	0.0352154	0.0832892388401876	0.0433209	16.0	78.0	43.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
ABCD2	3.3716990060863417	0.0007470604473271153	3.126644256446296	0.503422	0.0206847551541819	0.0042747	7.0	32.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
IL6R	3.370180268516115	0.0007511902405846466	3.1242500630313055	NA	0.0095949277229695	0.0295509	NA	13.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
ANKRD29	-3.3375506369361845	0.0008452031948425354	3.073038869996604	0.0494504	0.0461489375085295	0.0684409	10.0	31.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
PURG	3.3175273398891756	0.0009081802698886633	3.0418279373299617	0.597568	0.204584374982312	7.82698e-05	4.0	12.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
ASZ1	3.3148047045307494	0.0009170717076432699	3.037596704661261	0.107713	0.0698937553939041	0.020327	9.0	40.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
BRWD1	-3.287608468984754	0.0010104225630283349	2.9954969644229426	0.0299173	0.0521443647260373	0.113837	19.0	89.0	61.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
IRS1	3.28464285629019	0.001021117176867266	2.9909244182001755	0.0709538	0.158766079088062	0.0133549	25.0	96.0	71.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
KIF9	3.2739841067029474	0.0010604257544869176	2.974519733130828	0.347665	0.67670415334947	1.59885e-05	20.0	59.0	47.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
UBXN6	3.273639107301476	0.001061721168258227	2.973989523731555	0.779886	0.0561258614663999	0.000500315	17.0	48.0	51.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
TTC12	3.2617709772944936	0.0011071855526350077	2.955779589841644	0.593639	0.0101730341555786	0.0108937	16.0	30.0	30.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
AGAP3	3.234828463298134	0.0012171583169918213	2.914652928980985	0.0150165	0.916019337162023	0.00217337	19.0	54.0	45.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
ITIH5	3.177918775203413	0.0014833630038888187	2.828752556797394	0.004312	0.0390905427623405	0.557412	25.0	70.0	50.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
TPSG1	3.168272070108334	0.0015334794001000114	2.8143220537101774	0.603744	0.0247388724390302	0.00646678	15.0	35.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
TKFC	3.1582443371247613	0.0015872246334710488	2.7993616049570784	0.00186856	0.0526256167514587	0.673107	20.0	41.0	60.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP2
 
COHORT: META-GROUP2; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_LOF_HC_LOFTEE_and_CADD_20_VEP; MAF: 0.01; NUMVAR >= 3
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	7.678044588336503	1.6153527220320708e-14	13.791732632152385	2.17967e-05	2.95295141531058e-07	8.61206e-05	10.0	19.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
NAALADL1	3.9316988229562067	8.434769574476079e-05	4.073926777200574	0.0349575	0.0021561707136018	0.102423	26.0	67.0	46.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
SNX27	-3.8807775441159063	0.00010412304707224372	3.982453131118908	0.00474535	0.159649965301536	0.0127161	10.0	26.0	32.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
EEA1	3.828490258145975	0.00012893173346693266	3.889640178275558	0.470063	0.137825422985216	9.65157e-06	25.0	60.0	47.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
LRRK2	3.794942444441068	0.0001476777104939113	3.830685049305489	0.00415788	0.0072294240094887	0.307243	49.0	118.0	108.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
ASMT	-3.7089663054086635	0.0002081071166591027	3.6817130679242194	NA	0.0184583333722645	0.00386493	NA	21.0	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
TMEM151A	-3.693554827223607	0.00022114080319515715	3.65533111735993	0.000172228	0.214292120361903	0.161821	11.0	3.0	26.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
MIER2	-3.6330832431235285	0.00028005461924108583	3.5527572596516603	0.00226177	0.0031390521015556	0.775355	15.0	38.0	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
NECAP1	3.506489883877587	0.00045405869557618256	3.342888002831944	0.0419347	0.0266441299909345	0.0683718	3.0	13.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
NIPA2	3.4634638695057807	0.0005332682059134672	3.2730543087003126	0.383277	0.0222006892703935	0.00450987	4.0	20.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
STK38L	3.454722151266864	0.0005508601905200886	3.258958612019778	NA	5.51846481277504e-05	0.393545	NA	9.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
TSPO	3.4341029534967142	0.0005945183425131107	3.225834741668772	0.0800402	0.0030479520878643	0.216932	6.0	10.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
ENPP2	-3.4064773072902663	0.000658070207966193	3.181727770055129	0.165841	0.0129881486756233	0.0423157	17.0	63.0	48.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
ERICH3	-3.4046283027202278	0.0006625416810629809	3.178786794694945	0.00435598	0.336400178403425	0.0371117	12.0	44.0	26.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
IL6R	3.370180268516115	0.0007511902405846466	3.1242500630313055	NA	0.0095949277229695	0.0295509	NA	13.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
NSMCE4A	3.3559628190640467	0.0007908920077924202	3.1018828131163554	0.0296721	0.058935441042851	0.0801904	11.0	19.0	25.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
ANKRD29	-3.3375506369361845	0.0008452031948425354	3.073038869996604	0.0494504	0.0461489375085295	0.0684409	10.0	31.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
CES4A	3.3255085718103197	0.0008825738636436637	3.0542489378036275	NA	0.0270395347009033	0.0127016	NA	20.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
ASZ1	3.3148047045307494	0.0009170717076432699	3.037596704661261	0.107713	0.0698937553939041	0.020327	9.0	40.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
SPATA25	-3.310560964310018	0.0009310916761850671	3.0310075558595306	0.00270194	0.425354189429075	0.0527288	3.0	16.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
KIF9	3.2739841067029474	0.0010604257544869176	2.974519733130828	0.347665	0.67670415334947	1.59885e-05	20.0	59.0	47.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
LSR	3.268858246444298	0.0010798238454444494	2.966647086356721	0.0722847	0.347838514214644	0.00343661	23.0	52.0	40.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
TTC12	3.2617709772944936	0.0011071855526350077	2.955779589841644	0.593639	0.0101730341555786	0.0108937	16.0	30.0	30.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
AHI1	3.254367161454739	0.001136452955836227	2.94444853745208	0.0391128	0.0362929943676782	0.138846	19.0	81.0	46.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
ALDH1B1	-3.24702781605201	0.0011661699172258405	2.933238165925888	0.0696361	0.0259513488658518	0.113464	14.0	55.0	32.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP2
 
