COHORT: GNE_AMP_NIH_UKB_CASE_PROXIES_META; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 4 for SkatO
GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
PANK4	32.718127102932655	0.00030373732629435714	0.527016	0.0674404	0.206759	0.0124151	0.0008613712803947	47.0	25.0	34.0	149.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DCAF1	32.207668796819775	0.00036974139847003256	0.136336	0.616782	0.261	0.0182102	0.0002538026319691	25.0	10.0	17.0	79.0	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RP11-548K23.11	15.466122116689498	0.00043810100973390025	NA	NA	NA	NA	0.0004381010097339	NA	NA	NA	NA	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
P2RY10	20.17730781362414	0.00046071473996306904	NA	NA	0.27074	0.000153462	NA	NA	NA	6.0	15.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STK38L	27.954420705404324	0.0004829931715047315	0.176111	NA	0.135247	0.21416	0.0001667716361832	8.0	NA	6.0	33.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMEM9B	26.907995288757355	0.0007333160893012285	0.027599	NA	0.0741663	0.683706	0.0010257315461657	5.0	NA	7.0	22.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RPS20	23.106926073447926	0.0007614458259613109	0.0076071	NA	NA	0.00159612	0.790879086357917	4.0	NA	NA	13.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KIF9	30.29937839277541	0.0007651708395229836	1.18327e-05	0.52083	0.0502888	0.904325	0.939718819171644	49.0	27.0	36.0	125.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NCAM1	30.025073785450164	0.0008485886981892168	0.00138371	0.103627	0.547451	0.00890707	0.432055904100879	52.0	23.0	41.0	127.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CENPF	29.543709176137202	0.001016860409308975	0.00262304	0.137671	0.247214	0.0224732	0.191548919272409	136.0	75.0	102.0	392.0	251.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SQSTM1	29.508022079329915	0.0010305535557749714	0.531967	0.00245492	0.312799	0.0333342	0.0287300902708776	46.0	27.0	37.0	145.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IDUA	29.40078277759261	0.0010727890950674186	0.00028152	0.336791	0.703438	0.299472	0.0206656637346275	144.0	95.0	99.0	376.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ABCC3	29.10116759754838	0.0011999056639093772	0.244689	0.060822	0.450639	0.000275477	0.259520987754858	113.0	62.0	89.0	307.0	161.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZBTB37	28.916363890868304	0.0012854854332230842	0.0119076	0.237411	0.083436	0.0345267	0.064574007728671	19.0	8.0	12.0	69.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CRTAC1	28.734516279820006	0.0013754684569362052	0.885064	0.00229725	0.70375	0.000639063	0.62984553027736	52.0	28.0	43.0	133.0	78.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM187A	28.393707289308995	0.0015608543361419337	3.01198e-05	0.701053	0.416558	0.305972	0.253760897150623	25.0	14.0	26.0	70.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
 
COHORT: GNE_AMP_NIH_UKB_CASE_PROXIES_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 4 for SkatO
GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
AUNIP	46.3449233190658	2.0437342433380142e-07	3.12638e-08	NA	0.115899	1.0	0.0238345148633997	4.0	NA	7.0	13.0	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CAPN10	43.26219169920705	7.839906381513776e-07	3.75213e-06	NA	0.0532885	0.394394	0.0051155550562002	4.0	NA	4.0	18.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EQTN	19.83948998289089	4.9193699999999976e-05	NA	NA	NA	4.91937e-05	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZSCAN25	19.378617731613026	6.194220000000003e-05	NA	NA	NA	6.19422e-05	NA	NA	NA	NA	16.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LY6K	17.26741502025824	0.00017800347059650017	NA	NA	NA	NA	0.0001780034705965	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRAPPC3L	22.05817701790313	0.00019514635352657658	NA	NA	NA	0.037982	0.0004271199831334	NA	NA	NA	11.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FMNL1	16.163569999510834	0.00030911876574339967	NA	NA	NA	NA	0.0003091187657434	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GLIPR2	16.0490895533095	0.00032732900000000017	NA	NA	NA	0.000327329	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USP13	15.719063607985262	0.00038605457827780004	NA	NA	NA	NA	0.0003860545782778	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RIPK2	15.314704366771297	0.00047255699999999986	NA	NA	NA	0.000472557	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ABAT	15.10035405271438	0.0005260169999999997	NA	NA	NA	0.000526017	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UTRN	19.682020429309887	0.000576996689012917	NA	NA	NA	0.000634243	0.0839166010102829	NA	NA	NA	5.0	18.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF587B	14.86253550373046	0.0005924359738153	NA	NA	NA	NA	0.0005924359738153	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC17A1	14.071495857064464	0.0008798598464865994	NA	NA	NA	NA	0.0008798598464866	NA	NA	NA	NA	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RP11-400G3.5	14.047205865049218	0.0008906108943775006	NA	NA	NA	NA	0.0008906108943775	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATF6	14.02429155406529	0.0009008734394038996	NA	NA	NA	NA	0.0009008734394039	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FIBCD1	22.6858178255968	0.0009088321313541879	5.94347e-05	NA	NA	0.342856	0.581681727567489	5.0	NA	NA	12.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WIPI2	18.621423696620234	0.0009326052835467848	NA	NA	NA	0.000525641	0.172075875887296	NA	NA	NA	4.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NOC2L	13.897994134239934	0.0009595970827040997	NA	NA	NA	NA	0.0009595970827041	NA	NA	NA	NA	15.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MEI1	13.872136825412207	0.0009720839268784994	NA	NA	NA	NA	0.0009720839268785	NA	NA	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RMDN1	13.78267532564835	0.0010165531257841	NA	NA	NA	NA	0.0010165531257841	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LPIN1	22.136131091287528	0.001143977153781696	NA	NA	0.00847065	0.00457486	0.402629565521634	NA	NA	4.0	15.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WDR33	17.720640061257665	0.0013992744802596995	NA	NA	NA	0.000904937	0.156817150214077	NA	NA	NA	6.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC36A3	13.139235480153467	0.0014023333655381004	NA	NA	NA	NA	0.0014023333655381	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
 
COHORT: GNE_AMP_NIH_UKB_CASE_PROXIES_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 4 for CMCWald
GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZSCAN25	16.734548620348455	0.0002323480000000001	NA	NA	NA	0.000232348	NA	NA	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CAPN10	28.43294388583221	0.0003985561534426236	0.00229306	NA	0.104039	0.250972	0.0111847897236652	4.0	NA	4.0	18.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRAPPC3L	18.400041269788524	0.00103058271749091	NA	NA	NA	0.0486686	0.0020760267795094	NA	NA	NA	11.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GLIPR2	13.045407569568932	0.00146969	NA	NA	NA	0.00146969	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RP11-400G3.5	12.582341144872117	0.0018525900862234996	NA	NA	NA	NA	0.0018525900862235	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NOC2L	12.201260984690983	0.002241454054256101	NA	NA	NA	NA	0.0022414540542561	NA	NA	NA	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC17A1	12.109251905860592	0.002346979837439001	NA	NA	NA	NA	0.002346979837439	NA	NA	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF587B	12.039331424673556	0.002430481939366701	NA	NA	NA	NA	0.0024304819393667	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRAP1	11.516477329227266	0.003156666653530599	NA	NA	NA	NA	0.0031566666535306	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EQTN	11.506193352218377	0.003172940000000002	NA	NA	NA	0.00317294	NA	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LY6K	11.409262724352342	0.0033305049089436974	NA	NA	NA	NA	0.0033305049089437	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USP13	11.24997065826215	0.0036066160478188994	NA	NA	NA	NA	0.0036066160478189	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MEI1	11.179077724861209	0.003736750623543103	NA	NA	NA	NA	0.0037367506235431	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RRP1B	11.057096950728283	0.003971749999999999	NA	NA	NA	0.00397175	NA	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AUNIP	22.17212091536555	0.004606796528874934	0.00096005	NA	0.461766	0.650908	0.0531067474261586	4.0	NA	7.0	13.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KIN	10.59497797669016	0.0050041436070147015	NA	NA	NA	NA	0.0050041436070147	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ALG8	10.298005496175447	0.005805191079041898	NA	NA	NA	NA	0.0058051910790419	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LONP2	24.227379464373538	0.007019196176678765	0.256535	0.260053	0.405915	0.504499	0.0004014093550155	7.0	4.0	4.0	19.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FER1L5	9.832479843086926	0.007326627814418405	NA	NA	NA	NA	0.0073266278144184	NA	NA	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRMT2	9.71390243279853	0.007774149496645596	NA	NA	NA	NA	0.0077741494966456	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FLYWCH1	13.798791107337689	0.007965709126070215	NA	NA	NA	0.0144303	0.0698803743089678	NA	NA	NA	17.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ASPDH	9.648535532677593	0.008032433335630997	NA	NA	NA	NA	0.008032433335631	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CYP2C18	9.56689010438932	0.008367124079129101	NA	NA	NA	NA	0.0083671240791291	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MMACHC	9.557813596328392	0.008405182507793105	NA	NA	NA	NA	0.0084051825077931	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
 
COHORT: GNE_AMP_NIH_UKB_CASE_PROXIES_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.01; NUMVAR >= 4 for SkatO
GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CAPN10	43.26219169920705	7.839906381513776e-07	3.75213e-06	NA	0.0532885	0.394394	0.0051155550562002	4.0	NA	4.0	18.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EQTN	19.83948998289089	4.9193699999999976e-05	NA	NA	NA	4.91937e-05	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZSCAN25	19.378617731613026	6.194220000000003e-05	NA	NA	NA	6.19422e-05	NA	NA	NA	NA	16.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LY6K	17.26741502025824	0.00017800347059650017	NA	NA	NA	NA	0.0001780034705965	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRAPPC3L	22.05817701790313	0.00019514635352657658	NA	NA	NA	0.037982	0.0004271199831334	NA	NA	NA	11.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SOAT2	29.797019170164894	0.00022957007098620624	0.06686	NA	0.00657917	0.53783	0.0014311231093866	6.0	NA	7.0	13.0	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FMNL1	16.163569999510834	0.00030911876574339967	NA	NA	NA	NA	0.0003091187657434	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GLIPR2	16.0490895533095	0.00032732900000000017	NA	NA	NA	0.000327329	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USP13	15.719063607985262	0.00038605457827780004	NA	NA	NA	NA	0.0003860545782778	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RIPK2	15.314704366771297	0.00047255699999999986	NA	NA	NA	0.000472557	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ABAT	15.10035405271438	0.0005260169999999997	NA	NA	NA	0.000526017	NA	NA	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UTRN	19.682020429309887	0.000576996689012917	NA	NA	NA	0.000634243	0.0839166010102829	NA	NA	NA	5.0	18.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF587B	14.86253550373046	0.0005924359738153	NA	NA	NA	NA	0.0005924359738153	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC17A1	14.071495857064464	0.0008798598464865994	NA	NA	NA	NA	0.0008798598464866	NA	NA	NA	NA	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RP11-400G3.5	14.047205865049218	0.0008906108943775006	NA	NA	NA	NA	0.0008906108943775	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATF6	14.02429155406529	0.0009008734394038996	NA	NA	NA	NA	0.0009008734394039	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WIPI2	18.621423696620234	0.0009326052835467848	NA	NA	NA	0.000525641	0.172075875887296	NA	NA	NA	4.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NOC2L	13.897994134239934	0.0009595970827040997	NA	NA	NA	NA	0.0009595970827041	NA	NA	NA	NA	15.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MEI1	13.872136825412207	0.0009720839268784994	NA	NA	NA	NA	0.0009720839268785	NA	NA	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RMDN1	13.78267532564835	0.0010165531257841	NA	NA	NA	NA	0.0010165531257841	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LPIN1	22.136131091287528	0.001143977153781696	NA	NA	0.00847065	0.00457486	0.402629565521634	NA	NA	4.0	15.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WDR33	17.720640061257665	0.0013992744802596995	NA	NA	NA	0.000904937	0.156817150214077	NA	NA	NA	6.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC36A3	13.139235480153467	0.0014023333655381004	NA	NA	NA	NA	0.0014023333655381	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
