COHORT: INITIAL-DISCOVERY; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
TUBA1B	3.7595917366743725	0.00017019086337045642	3.7690637585540276	NA	0.000170194	NA	18.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
IPO4	-3.6690332874834004	0.00024346937965916252	3.6135556507995026	0.0241416	0.00334706	31.0	237.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
KBTBD13	-3.600408581406301	0.00031771752438703	3.4979588300746824	0.0147093	0.00799485	16.0	154.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
INSM2	3.5471760400951706	0.00038938431102844464	3.4096215509439736	0.0170913	0.00849509	14.0	105.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
XKR7	-3.4566946951572075	0.0005468440178711107	3.2621365344313666	0.000483158	0.161941	13.0	109.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
RPS20	3.4300553389614272	0.0006034581616257595	3.219352834605453	NA	0.000603457	NA	19.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
DCDC2C	3.4147575506576766	0.0006383880795531865	3.1949152310442424	6.14667e-05	0.411024	11.0	76.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
FLNC	3.406315143054225	0.0006584612464350341	3.1814697802385457	0.179252	0.000512389	85.0	528.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
PHF23	3.3931077129353477	0.0006910445932623431	3.160493926601364	0.00472608	0.0484452	10.0	72.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
MOB1A	3.371369653316915	0.0007479542379354119	3.126124972750646	NA	0.000747936	NA	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
TRMT12	3.358348888032652	0.0007840957925243693	3.1056308765714524	0.0331734	0.00880742	10.0	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
HYDIN	-3.357600092898761	0.000786222719013324	3.1044544107835934	0.0229692	0.0133452	83.0	665.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
IRX6	3.3488117069311607	0.0008115893117699614	3.09066368104467	0.126354	0.00133983	13.0	121.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
TESPA1	3.323495810664356	0.0008889675800544644	3.051114077117735	0.126464	0.00151431	18.0	95.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
PRG2	-3.2914158839835355	0.0009968442327575155	3.001372699400495	0.0325134	0.011845	12.0	52.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
SBK1	3.2898664474141226	0.0010023494521903644	2.998980842640718	NA	0.00100234	NA	74.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
CAVIN1	-3.2692788079601	0.0010782200147340618	2.9672926107304556	0.0191828	0.0225192	11.0	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
STIMATE	3.23108432534636	0.001233215516677579	2.9089610194912194	0.0973217	0.0035973	6.0	44.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
LOC101928123	3.216834447416954	0.00129613366709548	2.8873502084279616	NA	0.00129614	NA	12.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
KLHL8	3.2063924844148475	0.0013441052257332428	2.8715667304143055	0.0299051	0.0181186	9.0	87.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
TMEM209	3.1857457738504573	0.0014438140981361822	2.8404887218294688	0.00379818	0.107208	18.0	109.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
SLC38A5	3.182148860876034	0.0014618666050575828	2.8350922548271984	NA	0.00146187	NA	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
PSMG3	-3.178529106155662	0.001480243554729375	2.8296668212451586	0.0230846	0.0262101	6.0	34.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	4	INITIAL-DISCOVERY
 
COHORT: INITIAL-DISCOVERY; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_LOF_HC_LOFTEE_and_CADD_20_VEP; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	7.03305924736227	2.0205351578887175e-12	11.694533588307587	0.0143439	6.49434e-14	8.0	76.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TREML1	4.252300914227647	2.115852895874729e-05	4.674514529798792	NA	2.11602e-05	NA	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
XKR7	-3.8947858225955003	9.828553555353588e-05	4.007510391542242	0.000236693	0.0669764	13.0	104.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
MRPL42	3.819807466278614	0.00013355588352816224	3.87433697527621	NA	0.00013356	NA	28.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
STAP2	3.722191244180043	0.0001975013404763311	3.704429952394493	0.0796348	0.000446145	5.0	62.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
MET	-3.626127443732415	0.0002877034037725673	3.5410550000113106	0.0153646	0.00684168	18.0	144.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SLC25A4	3.4810799398469503	0.0004993964208630959	3.30155457452968	NA	0.0004994	NA	33.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SORCS3	-3.4772501116161183	0.0005065850179207817	3.295347658466803	0.00978415	0.0195842	24.0	188.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
MON1B	-3.437642521310193	0.0005868018226598736	3.2315085458684685	0.00709782	0.0300571	16.0	111.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SNRNP35	3.4354680037700733	0.0005915313101291215	3.2280222629440334	0.0359247	0.00576761	7.0	62.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
CDKN2C	3.4246700159925596	0.0006155465667109576	3.2107390866796677	NA	0.000615585	NA	26.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
CFAP52	-3.3744743515754325	0.0007395680739095103	3.131021844976625	0.0133666	0.0215405	8.0	82.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ENDOU	-3.360562009687675	0.0007778406770711136	3.1091093492245574	0.0503348	0.00518271	11.0	55.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SERINC1	-3.3132849421514625	0.0009220698800887786	3.0352361642100107	0.0261287	0.0138393	6.0	66.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
CGN	3.3057382431823688	0.0009472653521585187	3.023528347463683	0.0175547	0.0214398	30.0	226.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
KIF2C	3.3050205571748594	0.0009496943397190088	3.0224161504305243	0.0140444	0.0265632	6.0	92.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
RAB11FIP2	-3.2957090029622425	0.0009817364774622184	3.0080050720325744	0.00465395	0.0671348	8.0	86.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ZC3H4	3.225114817729807	0.0012592215598254998	2.8998978491264595	0.266455	0.000561125	22.0	342.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ABHD8	3.2231949674564917	0.0012676923617622416	2.8969861264221017	0.00211787	0.137518	8.0	57.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
INSM2	3.222815464564999	0.0012693730268632027	2.8964107343259298	0.202959	0.00102131	6.0	66.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
PRB1	3.1975050981391795	0.0013862196097160604	2.858167961836321	NA	0.00138626	NA	28.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
LRRC9	3.192213951315616	0.001411867106827396	2.850206179691924	0.00141187	NA	29.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
DGKB	-3.1816390305684887	0.001464442152589618	2.8343277788525136	0.00697771	0.0716074	9.0	91.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ATP1A1-AS1	3.1746288051466673	0.0015002828776575232	2.823826847195569	NA	0.00150027	NA	51.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
POU3F3	3.162542426415795	0.0015639794428879326	2.805768959651496	0.0342842	0.0184831	5.0	72.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
 
COHORT: INITIAL-DISCOVERY; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_LOF_HC_LOFTEE_and_CADD_20_VEP; MAF: 0.01; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	8.238613954899417	1.742170817685006e-16	15.758909265206077	2.17967e-05	1.30653e-13	10.0	78.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TREML1	4.252300914227647	2.115852895874729e-05	4.674514529798792	NA	2.11602e-05	NA	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
DCDC2C	4.213590212408371	2.5134312974487906e-05	4.599732981351627	6.9745e-05	0.0475066	9.0	47.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
XKR7	-3.8947858225955003	9.828553555353588e-05	4.007510391542242	0.000236693	0.0669764	13.0	104.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
MRPL42	3.819807466278614	0.00013355588352816224	3.87433697527621	NA	0.00013356	NA	28.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
STAP2	3.722191244180043	0.0001975013404763311	3.704429952394493	0.0796348	0.000446145	5.0	62.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
HYDIN	-3.619924198946537	0.0002946893316715079	3.530635586172673	0.0664961	0.00102245	46.0	424.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TMEM151A	-3.5617964667334405	0.000368325881810903	3.433767762728781	0.000172228	0.200355	11.0	88.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
FLNC	3.556914314463104	0.0003752364805251228	3.425694946090975	0.175174	0.000238332	76.0	475.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SLC25A4	3.4810799398469503	0.0004993964208630959	3.30155457452968	NA	0.0004994	NA	33.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
POU3F3	3.481078441204248	0.0004993992151238828	3.3015521445390053	0.0342842	0.00501166	5.0	73.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TAP1	3.475433279150959	0.0005100288479769902	3.292405258876772	0.00349938	0.0460516	12.0	90.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
MON1B	-3.437642521310193	0.0005868018226598736	3.2315085458684685	0.00709782	0.0300571	16.0	111.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CDKN2C	3.4246700159925596	0.0006155465667109576	3.2107390866796677	NA	0.000615585	NA	26.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SORCS3	-3.2993803567600852	0.0009689852251150749	3.0136828449305693	0.00978415	0.0372816	24.0	189.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
GH2	-3.2746840675985913	0.0010578020127080718	2.975595610972567	0.0062393	0.0579368	6.0	31.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PRB1	3.1975050981391795	0.0013862196097160604	2.858167961836321	NA	0.00138626	NA	28.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TMEM209	3.1794898695442346	0.001475345263083849	2.831106333377041	0.00617103	0.0787594	15.0	100.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
DGKB	-3.1791028950805975	0.0014773163885186136	2.8305264843271774	0.0397529	0.0147026	10.0	93.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ATP1A1-AS1	3.1746288051466673	0.0015002828776575232	2.823826847195569	NA	0.00150027	NA	51.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RHBDF1	3.164933711457116	0.0015511828662614113	2.8093370009440615	0.0545514	0.0106661	14.0	210.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TXLNG	-3.1560460144173463	0.0015992362901169625	2.7960873637006434	NA	0.00159925	NA	45.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SULT1A1	3.1355399442669705	0.0017153806612456156	2.7656394903535397	0.0478017	0.0140811	5.0	39.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
EMP1	3.118531711485779	0.001817545819723466	2.7405146319119864	NA	0.00181759	NA	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LIG3	3.1116433717687517	0.0018604910686698805	2.7303724104780813	0.0192493	0.0394111	14.0	146.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
 
