GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
TTC24	2.794354733558035	0.24729399999999996	NA	NA	NA	0.247294	NA	NA	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC9C1	7.8750834218040495	0.24739864517269136	0.73191	NA	NA	0.0630718	0.422332454383704	10.0	NA	NA	19.0	14.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BEAN1	5.413323512779011	0.24745412171819328	NA	NA	NA	0.308527	0.216380718499693	NA	NA	NA	4.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ARL6IP4	10.254701709739795	0.24760237928345863	0.488078	NA	0.157638	0.331593	0.232522141681969	4.0	NA	5.0	11.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UPP2	2.7902027952899866	0.247807907954992	NA	NA	NA	NA	0.247807907954992	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SEC23A	5.4090737742709445	0.24783833189094523	NA	NA	NA	0.149151	0.448547442027787	NA	NA	NA	5.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ERVFRD-1	2.7894408041995047	0.24790233965188396	NA	NA	NA	NA	0.247902339651884	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VPS9D1	2.7891469087418357	0.247938771014356	NA	NA	NA	NA	0.247938771014356	NA	NA	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC44A5	2.7883627641234257	0.24803599999999998	NA	NA	NA	0.248036	NA	NA	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMX2-CTNND1	5.406611157859011	0.24806120760424474	0.293311	NA	NA	0.228371	NA	7.0	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CTB-127M13.1	2.787013169251421	0.24820343054133298	NA	NA	NA	NA	0.248203430541333	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MYBPC3	5.403326448902051	0.24835875492541323	NA	NA	NA	0.30967	0.216662343113739	NA	NA	NA	9.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LPA	5.40301051079229	0.2483873905991919	NA	0.328041	NA	NA	0.20456109869735	NA	6.0	NA	NA	27.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IGFN1	5.399032048508816	0.24874823028138962	NA	0.113608	NA	NA	0.591842532656276	NA	4.0	NA	NA	43.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FOXRED2	2.781218983388922	0.248923541556065	NA	NA	NA	NA	0.248923541556065	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BIVM-ERCC5	2.7812010932453672	0.24892576820497003	NA	NA	NA	NA	0.24892576820497	NA	NA	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TAS2R41	5.393221867988364	0.24927601614337946	NA	NA	NA	0.186161	0.362233029733583	NA	NA	NA	11.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ATP7B	2.7768778336311537	0.24946443555522904	NA	NA	NA	NA	0.249464435555229	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SYS1-DBNDD2	5.39104533803523	0.2494739765658866	0.156312	NA	NA	0.431874	NA	5.0	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IDO2	7.847679727722981	0.2494764748353752	0.0390107	NA	NA	0.905715	0.5594003008585	4.0	NA	NA	10.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VRK2	10.224422890885233	0.24962642076616992	0.307865	NA	0.474364	0.530975	0.0776691700403839	5.0	NA	5.0	15.0	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TUBA3D	2.7752651789580356	0.24966566666728698	NA	NA	NA	NA	0.249665666667287	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AVPR1B	2.772788732240448	0.2499749999999999	NA	NA	NA	0.249975	NA	NA	NA	NA	12.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PLCG1	2.7702080530266495	0.250297760833996	NA	NA	NA	NA	0.250297760833996	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CORO7-PAM16	2.7678106941651857	0.25059796750129903	NA	NA	NA	NA	0.250597967501299	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF506	5.376669499501956	0.25078489961949774	NA	NA	NA	0.334361	0.203355272577017	NA	NA	NA	12.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VWA5A	2.7662788103617695	0.25078998451264106	NA	NA	NA	NA	0.250789984512641	NA	NA	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF318	2.765605640816542	0.250874410810058	NA	NA	NA	NA	0.250874410810058	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GAL3ST4	2.759555308096339	0.25163449675179306	NA	NA	NA	NA	0.251634496751793	NA	NA	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GJB6	5.366063784873228	0.251755828517012	NA	NA	NA	0.121576	0.562245779237102	NA	NA	NA	6.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LZTR1	2.757747140073656	0.251862098346987	NA	NA	NA	NA	0.251862098346987	NA	NA	NA	NA	33.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DPY19L1	2.757389210259798	0.25190717685759195	NA	NA	NA	NA	0.251907176857592	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SPSB3	2.7536308569722387	0.25238100000000013	NA	NA	NA	0.252381	NA	NA	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLX4IP	2.75351618668527	0.252395470715684	NA	NA	NA	NA	0.252395470715684	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KRTAP13-1	2.7520408221109216	0.252581727074356	NA	NA	NA	NA	0.252581727074356	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SIPA1	2.751548946217098	0.2526438541451291	NA	NA	NA	NA	0.252643854145129	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
VN1R2	2.7500666113125467	0.252831174956308	NA	NA	NA	NA	0.252831174956308	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HMCN1	2.7492075826410023	0.252939792895293	NA	NA	NA	NA	0.252939792895293	NA	NA	NA	NA	13.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DCBLD1	7.801576321760005	0.2530037966439851	0.117828	NA	NA	0.294115	0.58363798082849	4.0	NA	NA	10.0	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ABCA5	2.7469688835257497	0.253223079459343	NA	NA	NA	NA	0.253223079459343	NA	NA	NA	NA	14.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SPEF2	2.7468890770742336	0.253233184078652	NA	NA	NA	NA	0.253233184078652	NA	NA	NA	NA	21.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TTC6	10.169850604758926	0.25330649231092695	0.116987	NA	0.678231	0.265779	0.293500669915815	16.0	NA	9.0	35.0	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IRGQ	2.744797003592381	0.253498213884511	NA	NA	NA	NA	0.253498213884511	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OR5AN1	2.7444762324898093	0.253538874595903	NA	NA	NA	NA	0.253538874595903	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CST1	5.345126683238887	0.25368207602353376	NA	NA	NA	1.0	0.0690749355221933	NA	NA	NA	4.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC46A2	2.7429890688269114	0.253727471606584	NA	NA	NA	NA	0.253727471606584	NA	NA	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TTBK2	2.742732681071308	0.25375999999999993	NA	NA	NA	0.25376	NA	NA	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CPNE9	5.343670201655128	0.2538165451120751	0.0893858	NA	NA	0.773336	NA	4.0	NA	NA	14.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC17A8	2.739551102053996	0.25416399999999995	NA	NA	NA	0.254164	NA	NA	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PLA2G2F	2.7391076747595577	0.254220357874856	NA	NA	NA	NA	0.254220357874856	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AP5Z1	2.7387567956591874	0.254264962092647	NA	NA	NA	NA	0.254264962092647	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CPN1	2.738552458932919	0.25429094125472795	NA	NA	NA	NA	0.254290941254728	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ENPP7	5.337493296867256	0.2543875067563279	NA	NA	NA	0.625539	0.110846928985984	NA	NA	NA	5.0	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RCBTB2	2.736101696244392	0.254602735624644	NA	NA	NA	NA	0.254602735624644	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GLYCTK	2.735454498880474	0.254685138066257	NA	NA	NA	NA	0.254685138066257	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CIP2A	5.331948151810987	0.254901011851459	NA	NA	0.428768	0.162166	NA	NA	NA	4.0	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CAMK1	2.733038370361776	0.254993	NA	NA	NA	0.254993	NA	NA	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ARPC4-TTLL3	10.142108723944169	0.25519312498251984	0.24865	NA	0.498931	0.0747675	0.676592627961468	7.0	NA	7.0	19.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ECT2L	10.141722506378876	0.2552194659530892	0.293897	NA	0.510517	0.566444	0.073856818680599	10.0	NA	8.0	25.0	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF280A	2.730965874229308	0.25525737295747897	NA	NA	NA	NA	0.255257372957479	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM26F	2.730314917699066	0.25534046720634096	NA	NA	NA	NA	0.255340467206341	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ARHGEF10	10.139474830954203	0.2553728040709162	0.52204	NA	0.5416	0.311789	0.0712849402611841	4.0	NA	4.0	21.0	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TAF6	2.72995830572218	0.25538599999999995	NA	NA	NA	0.255386	NA	NA	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRNT1	2.7297260637028864	0.25541565740206	NA	NA	NA	NA	0.25541565740206	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DAP	2.7295335784916706	0.255440240453391	NA	NA	NA	NA	0.255440240453391	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PHKG2	2.7283827154536238	0.2555872711179569	NA	NA	NA	NA	0.255587271117957	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EVPLL	2.727665055101599	0.25567899999999993	NA	NA	NA	0.255679	NA	NA	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MSH6	2.727527213738384	0.25569662217821193	NA	NA	NA	NA	0.255696622178212	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SYT10	2.727042510723175	0.25575859814976803	NA	NA	NA	NA	0.255758598149768	NA	NA	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CD109	2.7265590700979936	0.255820427670485	NA	NA	NA	NA	0.255820427670485	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PAPLN	5.319601102224897	0.2560476038077349	NA	0.268823	NA	NA	0.26025367707014	NA	6.0	NA	NA	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PPP6R1	2.723507910468646	0.25621099999999997	NA	NA	NA	0.256211	NA	NA	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRRT3	2.7229261408298493	0.25628553873102994	NA	NA	NA	NA	0.25628553873103	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SHMT1	5.315851519709923	0.2563966792723984	NA	NA	NA	0.467685	0.149873230344154	NA	NA	NA	7.0	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NIPAL2	2.7217557641059633	0.256435557936095	NA	NA	NA	NA	0.256435557936095	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRIM29	5.3135940608502095	0.25660703923532774	0.679434	NA	NA	0.103281	NA	6.0	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DISP1	2.719979966057783	0.25666334793002	NA	NA	NA	NA	0.25666334793002	NA	NA	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RAD17	2.7174206459521706	0.256992	NA	NA	NA	0.256992	NA	NA	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C1orf127	5.308538111573416	0.2570787123300188	NA	NA	NA	0.115517	0.609003367285686	NA	NA	NA	8.0	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HMGCLL1	2.716085667333102	0.257163596675738	NA	NA	NA	NA	0.257163596675738	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C15orf52	2.715984244303003	0.2571766381620149	NA	NA	NA	NA	0.257176638162015	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HLCS	5.304631514034398	0.2574436708918992	NA	NA	NA	0.564429	0.124883362324707	NA	NA	NA	5.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CSTF3	2.7137909732202163	0.257458821901919	NA	NA	NA	NA	0.257458821901919	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UQCRB	2.7135173102697214	0.25749405278262705	NA	NA	NA	NA	0.257494052782627	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TXNRD3NB	2.7132271727300474	0.25753140983771	NA	NA	NA	NA	0.25753140983771	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EXOSC8	2.7131937284947147	0.25753571634425493	NA	NA	NA	NA	0.257535716344255	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CEP63	7.7411613769224985	0.2576864266353145	0.0749076	NA	NA	0.278293	1.0	5.0	NA	NA	20.0	16.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SETX	2.7113616726476684	0.257771734334762	NA	NA	NA	NA	0.257771734334762	NA	NA	NA	NA	13.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IL36A	2.7109214613256176	0.257828477597269	NA	NA	NA	NA	0.257828477597269	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DYX1C1	2.7102827371364473	0.25791083138955806	NA	NA	NA	NA	0.257910831389558	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SYT5	5.296984454034744	0.25815935407997376	NA	NA	NA	0.181002	0.390922859413457	NA	NA	NA	8.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TUB	5.296346782515718	0.2582191103196463	NA	NA	NA	0.192177	0.368308294538439	NA	NA	NA	13.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF879	2.707307721852825	0.25829476120062694	NA	NA	NA	NA	0.258294761200627	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WIPI1	2.707276512545822	0.258298791832325	NA	NA	NA	NA	0.258298791832325	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DENND4B	2.7072333813663465	0.258304362258164	NA	NA	NA	NA	0.258304362258164	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ETFA	2.7067510549251392	0.2583666632821179	NA	NA	NA	NA	0.258366663282118	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C8orf48	2.7048576072518	0.25861138098261	NA	NA	NA	NA	0.25861138098261	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
