COHORT: META-GROUP1; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 3
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
SLC8A3	-3.1588799786609414	0.0015837669939810363	2.800308712059509	0.260113	0.0290113384041819	0.030627	19.0	88.0	163.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
USP25	3.1501335008190336	0.0016319587109352308	2.787290833229111	0.483847	0.0458170485441742	0.00579819	17.0	67.0	149.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
MYEF2	-3.147963584824121	0.0016441217378310388	2.7840660285776915	0.0242966	0.0293281787746375	0.307265	17.0	28.0	122.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
TMEM9B	3.1467431813070843	0.001650999060132335	2.782253173968858	NA	0.0010257315461657	0.243293	NA	18.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
ATP1A1-AS1	3.1280305498127725	0.001759818886832214	2.7545320256498993	NA	NA	0.00175982	NA	NA	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
TRMT12	3.1264700213649474	0.0017691854117605273	2.752226650366205	0.0331734	0.571415401452678	0.00654289	10.0	41.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
FZD5	-3.118566039436673	0.0018173341027610682	2.7405652236842375	0.352868	0.0035820359934171	0.118835	6.0	28.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
XPNPEP1	3.109730021472232	0.0018725841702774359	2.7275586522050115	0.556854	0.0003202538026636	0.230006	6.0	49.0	87.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
XKR7	-3.098484672886503	0.0019451303121722251	2.7110512982140813	0.000483158	0.580898103462391	0.185263	13.0	44.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
GDF9	3.0868501415116683	0.0020228955023176534	2.694026551207927	0.0929277	3.66034020865596e-05	0.644435	9.0	44.0	68.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
ITCH	-3.0857886515044837	0.0020301306748464537	2.6924760066492395	0.0390882	0.117155874244085	0.0864074	8.0	39.0	73.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
IPP	-3.0743600771014776	0.0021095465123911953	2.6758108946233454	0.884062	0.0221931200187671	0.00382688	12.0	44.0	95.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
SEPTIN5	3.0636358878488514	0.0021866487134348917	2.660220981055054	0.71969	NA	7.07449e-05	5.0	NA	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
SPATA18	-3.0591096461782405	0.002219958838453116	2.653655077981075	0.225372	0.0098357074181869	0.132423	21.0	59.0	137.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
CREBZF	3.058440870083528	0.0022249198272782872	2.6526856337607834	0.53424	0.122378901257506	0.00174233	4.0	26.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
TRRAP	3.0533247632558633	0.0022632086067937733	2.6452754139621937	0.819938	0.0109669615330286	0.0118314	32.0	190.0	438.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
TREM2	3.0362040339818814	0.0023957718422125294	2.620554543706009	0.0943893	0.0750940766588333	0.0708739	16.0	37.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
LCE2D	-3.0348346555254233	0.0024066758747397564	2.6185823955124823	0.019833	0.122699442989165	0.166527	3.0	12.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
MRPL42	3.0337018816376764	0.0024157301929560115	2.6169515726393473	0.392062	0.230537573865835	0.00137588	7.0	12.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
SLC39A7	-3.033231043179607	0.002419502792856407	2.6162738722445797	0.178547	0.0058162629487339	0.249935	8.0	35.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
RAP1A	3.0304431715527342	0.0024419513625952923	2.612262990336605	NA	0.312443235681033	0.00105443	NA	6.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
SLC38A5	3.029536764096554	0.0024492909179372226	2.6109596278801126	NA	NA	0.00244929	NA	NA	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
TMEM161B	3.0280845567923453	0.0024610921308317727	2.608872128205803	0.0951389	0.0969716748517288	0.0553403	6.0	26.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
PNMA3	3.013200734985977	0.0025850786390983578	2.587526240961912	NA	NA	0.00258503	NA	NA	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
SYK	-3.013032020257386	0.002586516250225501	2.5872847887178425	0.0539777	0.506731337138803	0.00859459	7.0	36.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
RNF157-AS1	3.005335125537421	0.0026528837772826232	2.576281776022369	0.00397288	NA	0.170725	4.0	NA	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
CAPN12	-3.003435117895687	0.0026695046294541946	2.573569321652048	0.204927	0.0059755834646926	0.23588	47.0	87.0	213.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
KIF21A	2.9975872072061507	0.002721259894246189	2.5652299788939046	0.0502206	0.293466470302047	0.0290111	24.0	98.0	218.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
FAM186B	2.9944504518789685	0.002749397070862103	2.5607625343539335	0.117097	0.0721153515279851	0.0685969	34.0	83.0	153.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
TESPA1	2.987941646802175	0.0028086317365343593	2.5515052010888306	0.163557	0.367229897549146	0.00397188	17.0	48.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
FNDC4	2.986444500133077	0.0028224206447049842	2.549378259872869	NA	0.0510939518405435	0.0230395	NA	17.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
DDRGK1	2.97543890978142	0.0029256961636493673	2.5337707777671135	0.0700597	0.222071138779621	0.033917	7.0	37.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
SYT17	2.973188959144336	0.002947229497969043	2.530586044733424	0.295989	0.0126118570270291	0.107377	15.0	52.0	94.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
ILDR1	2.9653817823305175	0.003023075074576066	2.5195510674866664	0.218481	0.0192607594011097	0.117544	31.0	68.0	143.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
KIAA0922	-2.964325963558201	0.00303346775338592	2.5180606173676967	NA	0.0030334677533859	NA	NA	148.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
DPYSL4	2.9642800513664107	0.0030339204166330075	2.5179958154643978	0.0270465	0.146747130032951	0.140934	19.0	55.0	150.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
PHF23	2.9614903183300036	0.0030615411871554366	2.5140598935909755	0.00472608	0.698946188799502	0.0551645	10.0	34.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
CGN	2.955829201536042	0.0031182972042453115	2.5060824946595166	0.0410143	0.0699483898157882	0.206225	46.0	132.0	261.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
PCP4L1	2.952288493646218	0.0031542807870354466	2.501099649360851	NA	0.0095517347337367	0.113303	NA	6.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
HCFC2	-2.939798657669653	0.003284255856095266	2.4835630170331062	0.48937	0.0578206126329148	0.0122966	10.0	33.0	73.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
INTU	2.928923809288942	0.003401377857408043	2.4683451198250106	0.0263252	0.0790849588137064	0.273236	24.0	72.0	128.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
SST	-2.919609928990441	0.003504697618116899	2.4553494465841403	0.0069391	0.0345930445313883	0.807176	4.0	10.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
PARVB	-2.916232873067029	0.003542859575794259	2.450646060951121	0.178432	0.130461295332081	0.0282946	13.0	43.0	88.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
RPL23	-2.916029342217415	0.003545171582683023	2.4503627405629698	0.0403691	0.293653926379519	0.051103	3.0	9.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
CD27-AS1	-2.9079174474806257	0.0036384437153485953	2.4390843389787773	0.0467491	NA	0.0336835	6.0	NA	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
TBC1D22A	-2.904392852502459	0.003679661277539581	2.4341921574313634	0.428887	0.0088898299581416	0.104547	21.0	40.0	108.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
KIF3C	2.9020272927258497	0.0037075623738264214	2.4309115339258063	0.0529764	0.299510472831022	0.0399885	16.0	62.0	112.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
TEX44	2.89956301689572	0.0037368322105031234	2.427496402200825	0.0495437	NA	0.0326214	11.0	NA	74.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
RINT1	-2.892562871112485	0.0038211269698388197	2.417808531172043	0.0022739	0.307189396211423	0.348747	18.0	59.0	122.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
ADRB1	-2.8911414353348612	0.0038384533045189503	2.4158437382961853	0.0262634	0.0607217241183183	0.362933	5.0	16.0	81.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
ERN2	-2.8878166767460662	0.0038792589226065923	2.411251232282778	0.305236	0.102639241407487	0.0190583	30.0	108.0	210.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
RNF157	2.880645868262426	0.003968612653594853	2.401361287239356	0.0026647	0.570864566371698	0.155998	17.0	67.0	120.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
WDR92	-2.8787800920740065	0.003992166018963616	2.3987914063574713	0.0453871	0.510972609514499	0.0199217	6.0	25.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
LIG3	2.8747897982057915	0.004042965585535124	2.393299955444907	0.0290087	0.963862733139362	0.00449421	16.0	70.0	158.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
HIVEP2	2.8716016858676388	0.00408397366514907	2.3889170670545976	0.528655	0.157418878797493	0.00339078	44.0	173.0	344.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
DEXI	2.870032360918676	0.004104297920885324	2.386761122384412	NA	0.0125156383561434	0.118387	NA	7.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
ZNF777	2.8673191509910927	0.004139653218978546	2.383036038442387	0.610538	0.322945500168009	0.00052318	13.0	56.0	122.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
MARC1	-2.8664642607093413	0.004150850242387451	2.3818629351538827	NA	0.0041508502423875	NA	NA	27.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
GPR75	2.8613024239757348	0.004219043827106229	2.3747859631766564	0.385401	0.0195139418205909	0.0797099	11.0	40.0	97.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
NAALADL1	2.8585203910287325	0.004256217528090522	2.3709761840881964	0.0668219	0.0171607065574697	0.462347	28.0	92.0	175.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
EPHA5	2.852894180559981	0.004332304528791102	2.363281023301295	0.311255	0.0929175150610957	0.0245398	19.0	52.0	169.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
NAA60	2.852472145089536	0.004338061419090176	2.3627043034552697	0.0811966	0.128257451766796	0.0937703	13.0	38.0	75.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
JUP	-2.848737758026395	0.004389304339541231	2.357604305598166	0.182971	0.522065731849281	0.00305306	17.0	72.0	167.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
LOC101928068	-2.846973432847829	0.0044137045652961875	2.3551967400360883	0.0162074	NA	0.104799	7.0	NA	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
TROVE2	2.8460625924212275	0.004426349341907194	2.3539543131210463	NA	0.0044263493419071	NA	NA	41.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
GPANK1	-2.8417042993964703	0.004487309071862487	2.348014016586455	0.286367	0.10802145494433	0.0245318	10.0	29.0	82.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
INSM2	2.8411491466182004	0.004495128404254982	2.3472578980435643	0.0170913	0.765555258406252	0.0252157	14.0	45.0	97.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
ETNK2	-2.835580134348306	0.004574253796400565	2.3396797428078746	0.926208	0.0182757898122667	0.0139412	21.0	56.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
CIB2	-2.8353017149942037	0.004578242532830556	2.3393012042608663	0.112652	0.183074187263602	0.0462451	17.0	27.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
EEA1	2.826137185245233	0.00471130819887995	2.326858484661192	0.605938	0.0384040900142764	0.0209649	27.0	84.0	167.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	META-GROUP1
 
COHORT: META-GROUP1; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 3
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
B3GNT3	4.12419632301468	3.7203147511382086e-05	4.429420315790168	NA	0.0004551017125469	0.019986	NA	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RHOT1	3.544071692005419	0.00039399809349078435	3.4045058796679166	NA	0.0873073246960329	0.000958919	NA	3.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TRAPPC3L	3.3493123811296557	0.0008101240175517914	3.0914484922131877	0.598795	0.0020760267795094	0.0280984	3.0	4.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RP11-400G3.5	3.112899632413066	0.0018525900862235362	2.732220664321094	NA	0.0018525900862235	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FLYWCH1	3.057228067457272	0.0022339423368667147	2.650928041204205	NA	0.0698803743089678	0.0120429	NA	14.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
NOC2L	3.056221764227844	0.0022414540542561086	2.6494701589563636	NA	0.0022414540542561	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SLC17A1	-3.042402310276703	0.002346979837439067	2.629490641345833	NA	0.002346979837439	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZNF587B	3.0318646066294477	0.002430481939366744	2.6143076017700624	NA	0.0024304819393667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
LY6K	2.9354628482829033	0.0033305049089437312	2.4774899218853377	NA	0.0033305049089437	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
USP13	2.910664026056153	0.00360661604781899	2.442900089228362	NA	0.0036066160478189	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MEI1	2.899569861415407	0.0037367506235431256	2.4275058843373882	NA	0.0037367506235431	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
LNPK	2.8935885932437624	0.0038086682902441207	2.4192268498619502	NA	0.0538706987442293	0.0304437	NA	3.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OTUD7B	2.87536499995895	0.00403560680245659	2.39409115458628	NA	NA	0.00403557	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
KCNA3	2.8359090201981285	0.004569546113871681	2.340126935604208	NA	0.0599642476389752	0.0332104	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
KIN	2.806766914058083	0.005004143607014746	2.3006702355815043	NA	0.0050041436070147	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ADGRF3	2.777846731470223	0.005472042291909992	2.261850554732355	NA	0.0278285634974999	0.0838493	NA	11.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ALG8	2.758586659796047	0.005805191079041957	2.2361834807991734	NA	0.0058051910790419	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ENOX2	2.749914816928237	0.005961075886752556	2.2246753494021774	NA	NA	0.00596116	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ECD	2.725050281418556	0.006429169523822502	2.191845122645725	NA	0.123719215446128	0.020643	NA	7.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RAD51B	2.7170263151563128	0.006587137012158711	2.1813033031585105	NA	0.142842719656024	0.0174462	NA	11.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ING1	2.7119479121397974	0.006688910279520725	2.1746446293382005	NA	0.0543741447748026	0.0559503	NA	7.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GLIPR2	2.705015667146954	0.006830116802951334	2.1655718693135646	NA	NA	0.00682988	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TOX2	2.694330660905949	0.007053015571577561	2.1516251573233065	NA	0.0070530155715774	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ANKRD35	2.6913700372967484	0.00711592176560694	2.14776883531436	0.23589	0.0087710527736246	NA	3.0	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FER1L5	2.6816216155770527	0.00732662781441824	2.1350958696388114	NA	0.0073266278144184	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CTSA	2.6740322815644473	0.0074945236892333365	2.1252559633108197	NA	0.288068890152331	0.0065425	NA	3.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PRMT2	2.6617244320344113	0.007774149496645693	2.1093471121554823	NA	0.0077741494966456	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PLEKHG1	2.654840450975202	0.007934592741004939	2.1004753593783576	NA	0.0119600320891666	0.214535	NA	6.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ASPDH	2.650703451132342	0.008032433335630937	2.095152870144669	NA	0.008032433335631	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CYP2C18	2.636884802061022	0.008367124079129332	2.077423790655541	NA	0.0083671240791291	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MMACHC	2.635344915371775	0.008405182507793305	2.075452851972637	NA	0.0084051825077931	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RIPK2	2.618518176785385	0.008831258650151608	2.05397739541897	NA	NA	0.00883121	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
AQP6	2.612915925039084	0.008977338346068845	2.046852406423818	NA	0.008977338346069	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
NRBF2	2.608857607779324	0.009084503536973902	2.041698801657445	NA	NA	0.00908438	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RECQL4	-2.6030315784946034	0.009240344214917153	2.0343118504406386	0.2466	0.0666666107120231	0.129515	3.0	20.0	33.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MUC16	-2.595078624589272	0.009456928288525271	2.02424990418734	NA	0.102681619867172	0.0415497	NA	82.0	43.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
HABP2	2.5855890102685977	0.00972127688647225	2.0122766868918647	NA	0.0097212768864721	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MCMDC2	-2.564215711322576	0.010340925417547712	1.9854405941482125	NA	0.0103409254175479	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TKTL2	2.5628049829612953	0.010383035107430733	1.983675677534157	NA	0.0103830351074306	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CPLX3	2.5623940285483773	0.010395330601555607	1.983161694293245	NA	NA	0.0103954	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OGFOD1	2.5592811793372285	0.010488886584507048	1.979270610554644	NA	0.010488886584507	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RTEL1-TNFRSF6B	-2.553685014478185	0.010658963325660645	1.9722850320672654	NA	0.029468492960798	0.151488	NA	16.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CDC42BPB	2.552562529969667	0.01069337129682966	1.9708853532770159	NA	NA	0.0106933	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GJA8	2.5492507501979196	0.010795464876468586	1.966758651251193	NA	NA	0.0107956	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RANGAP1	2.5460833133222955	0.01089391846684418	1.9628158794330144	NA	NA	0.010894	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
DCP1B	2.5442319271449616	0.010951834004177983	1.9605131473809927	NA	0.0109518340041779	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
EPB41L4A	2.543587019239521	0.010972072338862727	1.959711337754954	NA	0.0109720723388628	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
C1orf94	2.538552573700067	0.011131207710336344	1.953457713160336	NA	0.0315328432973661	0.149932	NA	6.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
WDR33	2.5341642675560636	0.011271587927078731	1.948014896785418	NA	0.431583054272798	0.00515214	NA	6.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TTC31	2.5311299559617417	0.011369571504132295	1.944255902673528	NA	0.0113695715041321	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PANX2	2.516418571497775	0.01185542917636425	1.926082719580943	NA	NA	0.0118553	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ACSBG2	2.5127325096485467	0.01198001321581582	1.9215427028521566	NA	0.0119800132158156	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SUSD2	2.5093631892854757	0.012094905707481314	1.9173975130714422	NA	0.0040676451049369	0.499099	NA	10.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
AMPD1	2.50598697145232	0.012211011918268613	1.9132483448749062	NA	0.0122110119182686	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CAPN10	2.5045355190767693	0.012261229345849629	1.9114659840302566	NA	0.0111847897236652	0.31486	NA	6.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RMDN1	2.500737592598618	0.012393496990191846	1.906806134361677	NA	0.0123934969901917	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ANO10	2.4875251304106922	0.012863536504720885	1.8906396166886383	NA	0.0128635365047211	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RAD51AP2	2.479350915055417	0.013162174116517511	1.8806723684104643	NA	0.0131621741165176	NA	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SPATA22	2.4606889922420723	0.013867051521599161	1.8580158708678605	NA	0.0138670515215994	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
GDF9	2.451340673100578	0.014232517932612635	1.8467182603160068	NA	0.0579148855289338	0.116328	NA	7.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
NADSYN1	2.4480624095750048	0.014362677509763298	1.8427645907816885	NA	0.0506290525512943	0.131689	NA	8.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
KIF6	2.4360791471867693	0.014847435441741691	1.828348554406307	NA	0.0148474354417416	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CREB3L3	2.433971851340095	0.01493415641699881	1.8258193042811186	NA	0.0168134600402332	0.293078	NA	7.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
IGFLR1	2.4238222377298104	0.015358121104112131	1.8136619121709165	NA	0.361263817901722	0.0119088	NA	6.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
C2CD2	2.415112342975578	0.015730357078057818	1.803261418809009	NA	0.0157303570780576	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
DARS2	-2.4137872976076973	0.015787675783104627	1.8016818008890374	NA	0.157928527237509	0.0453341	NA	8.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
