COHORT: META-GROUP3; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 3
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CFAP52	-3.789394042014146	0.00015101520751876717	3.8209793162238643	0.0152275	0.010622818696429	0.387442	0.619919	0.0330625	13.0	66.0	33.0	27.0	89.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
MET	-3.601034735985961	0.00031695322226163566	3.49900482867404	0.0249452	0.0496486096306934	0.61026	0.314015	0.000808668	25.0	109.0	60.0	50.0	192.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
H2BC21	3.5925756108418483	0.0003274256046808147	3.4848873617695677	0.00805997	NA	0.302604	0.825668	0.00102168	3.0	NA	4.0	4.0	14.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
IRX6	3.588104668013808	0.0003330905768476976	3.4774376533518554	0.126354	0.134920439441739	0.126482	0.499665	0.00516634	13.0	63.0	43.0	28.0	104.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
C11orf63	3.554628543098328	0.0003785134359892994	3.4219186998562585	NA	0.0003785134359892	NA	NA	NA	NA	78.0	NA	NA	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
MMP8	3.4904868706740935	0.0004821413026942664	3.3168256630329123	0.449807	0.0594437056813451	0.074169	0.000273212	0.794328	16.0	56.0	35.0	19.0	93.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
TRRAP	3.489141243075239	0.0004845750306366187	3.314638968110433	0.837184	0.0109669615330286	0.453757	0.00953145	0.0870498	33.0	190.0	121.0	94.0	384.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
TRMT12	3.47105119869741	0.0005184251431199108	3.285313943762776	0.0331734	0.664181946455621	0.0302281	0.17513	0.0940538	10.0	44.0	18.0	19.0	63.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
USP25	3.440822483372293	0.0005799488833763998	3.2366102834127046	0.779995	0.067634652464424	0.277528	0.01102	0.0500898	14.0	71.0	54.0	30.0	135.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
IPO4	-3.437550259638595	0.0005870017708441926	3.2313605885876475	0.113028	0.861818051232968	0.131111	0.019719	0.0149113	28.0	135.0	66.0	48.0	209.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
BOLA1	3.4093279456054857	0.0006512314214647137	3.186264653205581	0.0881355	0.0013173145056984	0.0668723	0.742774	0.229499	5.0	15.0	9.0	6.0	28.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
NOP53	3.402102633791937	0.0006686952020343298	3.174771792902224	0.0125628	NA	0.00595379	0.735497	0.05799	28.0	NA	49.0	37.0	134.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
EVX1-AS	3.392145468805094	0.0006934761207422081	3.1589684888927017	0.547258	NA	0.0263825	0.199177	0.00740682	15.0	NA	31.0	21.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
ENDOU	-3.363995601212326	0.0007682276764784775	3.1145100508217607	0.00687814	0.272076016270057	0.14055	0.937166	0.0200072	15.0	42.0	25.0	21.0	73.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
GPER1	-3.3145944745246805	0.0009177616095743827	3.037270113016074	0.320191	0.329874223178001	0.0785234	0.117286	0.0342059	18.0	75.0	31.0	32.0	91.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
ZNHIT6	3.3025316180537776	0.0009581628518590904	3.0185606708243045	0.0135548	0.737218268004787	0.338801	0.0151821	0.231789	12.0	54.0	18.0	16.0	63.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
GNAT1	3.274822542028401	0.0010572836656487067	2.9758084773111775	0.241307	0.19424405310133	0.00926509	0.131319	0.458188	9.0	30.0	23.0	16.0	53.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
TREML1	3.2667937826601454	0.0010877288238461441	2.9634793628973815	0.33677	0.376818351378811	0.884491	0.00443467	1.12918e-05	9.0	38.0	19.0	15.0	66.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
ZNF567	3.264152492166788	0.0010979205573477427	2.9594290831588705	0.3629	0.884563963989027	0.0387809	0.0990835	0.00482657	7.0	44.0	23.0	19.0	68.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
RNF114	3.244792458548277	0.001175362535258488	2.9298281565600384	0.750554	0.0002560120421331	0.127518	0.379046	0.130101	6.0	23.0	14.0	9.0	36.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
RBM26	3.2285353322543995	0.0012442588743311418	2.905089253088017	0.71152	0.063822901041541	0.118342	0.0191472	0.275018	15.0	39.0	44.0	34.0	122.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
RIPOR2	3.226596912814585	0.00125271800814494	2.9021466794364357	0.0018959	NA	0.307673	0.0387336	0.794862	28.0	NA	47.0	37.0	151.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP3
 
COHORT: META-GROUP3; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MODERATE_HIGH_IMPACT_SNPEFF; MAF: 0.01; NUMVAR >= 3
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	9.921289859056557	3.363806675655422e-23	22.47316897188384	1.21058e-05	2.25118087878369e-07	2.79129e-05	0.0739456	2.83539e-11	17.0	21.0	37.0	28.0	89.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
ZNF777	4.161655573585448	3.159486398394548e-05	4.500383509935983	0.610538	0.37754878560613	0.00255789	0.000578957	0.145302	13.0	61.0	29.0	22.0	107.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
LSR	4.120756680284065	3.776300845921803e-05	4.4229334141305525	0.0402064	0.0919323425032511	0.00613252	0.0110711	0.844361	26.0	83.0	55.0	38.0	143.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
SEPTIN5	3.864776450574089	0.0001111909900536545	3.953930402758568	0.87292	NA	0.123177	0.000541387	0.0102099	6.0	NA	22.0	10.0	56.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
NUP210	3.795424879754571	0.00014739081977058205	3.8315295656434456	0.089809	0.0153476659529858	0.0208605	0.329397	0.279908	65.0	212.0	138.0	89.0	369.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
EEA1	3.762597193465916	0.00016815792411830951	3.7742826625761086	0.56203	0.0243073559565939	2.28064e-06	0.59555	0.746135	28.0	92.0	55.0	35.0	165.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
IRX6	3.588104668013808	0.0003330905768476976	3.4774376533518554	0.126354	0.134920439441739	0.126482	0.499665	0.00516634	13.0	63.0	43.0	28.0	104.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
CGN	3.5573664244015037	0.00037459147066836796	3.4264421155988862	0.0185687	0.110189975975502	0.145632	0.0322107	0.684625	51.0	156.0	104.0	68.0	268.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
PUS7L	3.548321679282735	0.00038769441619558896	3.411510453913881	0.871901	0.0838200550596345	0.0307465	0.0366315	0.0343108	29.0	78.0	49.0	28.0	121.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
TRRAP	3.489141243075239	0.0004845750306366187	3.314638968110433	0.837184	0.0109669615330286	0.453757	0.00953145	0.0870498	33.0	190.0	121.0	94.0	384.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
IPO4	-3.4838567679331875	0.0004942439113317663	3.306058672123149	0.0241416	0.958789301666474	0.178761	0.0318551	0.0360705	31.0	136.0	67.0	49.0	210.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
TRMT12	3.47105119869741	0.0005184251431199108	3.285313943762776	0.0331734	0.664181946455621	0.0302281	0.17513	0.0940538	10.0	44.0	18.0	19.0	63.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
IPP	-3.4284086255645714	0.0006071308744153181	3.2167176813960916	0.884062	0.0191104176431278	0.240488	0.165796	0.00886122	12.0	51.0	33.0	17.0	94.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
PTGDR	-3.4233558552601457	0.0006185304651360798	3.2086389047419774	0.180814	0.0564059843856792	0.364753	0.108604	0.0577136	15.0	41.0	27.0	21.0	77.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
OR51I1	3.421913748546375	0.000621820359319945	3.2063350626151865	0.321176	0.011248915413039	0.271792	0.217812	0.0729085	15.0	39.0	21.0	18.0	56.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
RNF114	3.355958476990681	0.000790904424959522	3.1018759946572394	0.168915	0.0002560120421331	0.0590455	0.827578	0.713902	9.0	23.0	16.0	10.0	38.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
PRSS55	-3.2836734097386584	0.0010246358608545904	2.9894304484804426	0.420659	0.0714365253277897	0.0453837	0.0734837	0.345349	29.0	72.0	45.0	34.0	114.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
GNAT1	3.274822542028401	0.0010572836656487067	2.9758084773111775	0.241307	0.19424405310133	0.00926509	0.131319	0.458188	9.0	30.0	23.0	16.0	53.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
HIVEP2	3.2543013093794664	0.0011367164494714703	2.9443478552661877	0.528655	0.157418878797493	0.0898614	0.145996	0.0372502	44.0	173.0	114.0	77.0	303.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
H2BC21	3.2331980598257704	0.0012241266191287954	2.9121736580524997	0.00805997	NA	0.291404	0.825668	0.0110362	3.0	NA	5.0	4.0	15.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
LRRK2	3.2175714796149317	0.0012928080907905048	2.888465938612593	0.00929857	0.0411868171620675	0.242131	0.360168	0.640166	58.0	200.0	129.0	79.0	373.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
EMC9	3.2062670784202347	0.0013446911819256521	2.8713774430853696	0.659414	0.743445339935949	0.00205911	0.534063	0.00697512	5.0	20.0	11.0	11.0	30.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
RP11-548K23.11	3.1992604069120008	0.0013778065622059318	2.860811751124705	NA	0.0013778065622059	NA	NA	NA	NA	33.0	NA	NA	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
SEC14L5	3.1986669223376496	0.0013806458003066803	2.8599177238127447	0.302858	0.0819253729320702	0.204037	0.0110686	0.567435	24.0	91.0	67.0	42.0	195.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
KIF21A	3.187787254210337	0.001433659767074856	2.843553902234295	0.0419127	0.275505641346483	0.376871	0.278025	0.0418699	27.0	105.0	87.0	62.0	223.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	3	META-GROUP3
 
COHORT: META-GROUP3; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_LOF_HC_LOFTEE_and_CADD_20_VEP; MAF: 0.001; NUMVAR >= 3
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	7.693804154800799	1.4282361701115255e-14	13.845199972604945	0.0143439	0.0936823087648858	8.49417e-06	0.00184215	3.54492e-08	8.0	17.0	25.0	18.0	66.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
STK38L	3.8736036227016672	0.00010723777881956489	3.9696521899931154	NA	5.51846481277504e-05	0.393545	0.189375	0.121366	NA	9.0	7.0	4.0	34.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
CDKN2C	3.563032010133923	0.000366595957008831	3.4358123289494626	NA	0.685993829602536	0.00338979	0.024138	0.124329	NA	8.0	6.0	4.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
PRB1	3.5437398584567084	0.00039449428571050106	3.403959283208353	NA	NA	0.0102435	0.0566925	0.0959551	NA	NA	12.0	5.0	25.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
CFAP52	-3.506593218635506	0.00045388242487275456	3.3430566335791534	0.0133666	0.0732220056477578	0.417642	0.513867	0.0346572	8.0	51.0	21.0	22.0	73.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
MET	-3.4978663505611007	0.0004689960927781697	3.3288307753914177	0.0153646	0.0858891855021408	0.710957	0.222734	0.00463161	18.0	68.0	39.0	33.0	120.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
SEMA5A	3.323705203685118	0.0008883004288275456	3.0514401282350754	0.504867	0.0095889036927349	0.967442	0.00435723	0.172375	23.0	78.0	57.0	28.0	140.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
SORCS3	-3.2995095108639965	0.0009685394557083967	3.0138826825882297	0.00978415	0.0719869391006683	0.456337	0.208899	0.0130039	24.0	71.0	57.0	42.0	160.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
USP25	3.2840361001499327	0.0010233181351703973	2.9899893292691657	0.779995	0.0541583323538772	0.542991	0.00249265	0.132093	14.0	61.0	53.0	29.0	131.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
MRPL42	3.280447663244737	0.0010364249195826275	2.9844621534755613	NA	0.0830805354961692	0.607015	0.733538	7.09598e-05	NA	12.0	10.0	7.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
ZNF883	3.2726777444263475	0.0010653386492330403	2.9725123169999716	0.0957115	0.265670551230994	0.132117	0.0117592	0.607436	8.0	28.0	9.0	15.0	49.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
KIF2C	3.272121055870277	0.0010674386039768377	2.971657094964178	0.0140444	0.736275240062326	0.00158573	0.212962	0.427567	6.0	29.0	30.0	18.0	76.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
STAP2	3.2512524412782002	0.0011489778890466733	2.939688328802938	0.0796348	0.870062467907324	0.71243	0.00843205	0.00201528	5.0	26.0	10.0	16.0	53.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
ATP1A3	3.235605953595211	0.001213848261820876	2.9158355992348968	0.294198	0.100542168847295	0.044682	0.052261	0.551687	7.0	23.0	18.0	14.0	63.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
CCDC120	3.2199969251466247	0.0012819197171450756	2.8921391725493795	NA	0.153853407082455	0.218986	0.0186007	0.152348	NA	8.0	19.0	13.0	68.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
NCS1	3.2107717007887806	0.001323790589368144	2.8781807105721944	NA	0.240108371062944	0.0179518	0.0188051	0.59553	NA	4.0	5.0	5.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
TNFRSF17	3.1900555760526434	0.0014224543617773237	2.84696165867365	0.615879	0.0183246256400527	0.213358	0.859613	0.00435485	4.0	12.0	9.0	8.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
CGN	3.1878300845699727	0.0014334474355055344	2.8436182279971933	0.0175547	0.823643738042655	0.156725	0.137101	0.103606	30.0	109.0	73.0	44.0	203.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
UBXN6	3.184244393373825	0.0014513242294175483	2.838235554263179	0.779886	0.0561258614663999	0.000500315	0.345521	0.612321	17.0	48.0	51.0	36.0	118.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
USF1	3.1696024119887207	0.0015264765380036682	2.8163098664349864	0.714263	0.447757891671353	0.0139513	0.0448421	0.134258	5.0	21.0	13.0	11.0	47.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
ATP8B2	3.1643090641445477	0.0015545162293151935	2.808404739516421	0.662348	0.100442402540804	0.0762632	0.556459	0.00840595	17.0	65.0	44.0	34.0	144.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
ANKRD29	-3.1631735585604837	0.0015605926320658872	2.8067104478246114	0.0494504	0.0461489375085295	0.0684409	0.800338	0.298641	10.0	31.0	21.0	15.0	55.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
ZNF557	3.158549709075579	0.0015855626639642859	2.799816589287404	NA	0.147117526959023	0.0570103	0.0547216	0.296951	NA	12.0	13.0	5.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
BOLA1	3.1490401677798325	0.0016380767805351808	2.7856657456883926	0.140081	0.0008451693777209	0.0498924	0.742774	0.551363	4.0	14.0	8.0	6.0	25.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
RNF208	3.1442812372052855	0.0016649534475129822	2.7785979049629894	0.569748	0.1549173965184	0.0530917	0.284893	0.0417033	5.0	16.0	16.0	10.0	35.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	3	META-GROUP3
 
COHORT: META-GROUP3; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_LOF_HC_LOFTEE_and_CADD_20_VEP; MAF: 0.01; NUMVAR >= 3
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	9.369355497603735	7.29767722784787e-21	20.136815349146836	2.17967e-05	2.95295141531058e-07	8.61206e-05	0.126897	9.0515e-10	10.0	19.0	27.0	20.0	68.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
STK38L	3.8736036227016672	0.00010723777881956489	3.9696521899931154	NA	5.51846481277504e-05	0.393545	0.189375	0.121366	NA	9.0	7.0	4.0	34.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
HIVEP2	3.6604446521491814	0.000251777938165974	3.598982327256528	0.260367	0.0188768583541468	0.17034	0.261556	0.0265762	25.0	90.0	79.0	57.0	215.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
CGN	3.6359231822214504	0.0002769868709540796	3.557540815799547	0.0118721	0.0911982488128765	0.332135	0.0601096	0.282229	36.0	112.0	78.0	49.0	207.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
CDKN2C	3.563032010133923	0.000366595957008831	3.4358123289494626	NA	0.685993829602536	0.00338979	0.024138	0.124329	NA	8.0	6.0	4.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
PRB1	3.5437398584567084	0.00039449428571050106	3.403959283208353	NA	NA	0.0102435	0.0566925	0.0959551	NA	NA	12.0	5.0	25.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
ZCCHC8	3.5375922830113664	0.00040379305212491897	3.393841158026773	0.493711	0.239017741947124	0.286457	0.0511616	0.00242627	9.0	33.0	16.0	12.0	51.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
DCDC2C	3.43351287466645	0.0005958139070644045	3.2248893640097935	6.9745e-05	0.873817608306816	0.535211	0.147877	0.14036	9.0	8.0	12.0	12.0	42.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
ZNF777	3.428079960409422	0.0006078663916523162	3.2161918676756587	0.213825	0.163742730567261	0.0502092	0.0169936	0.493536	7.0	31.0	25.0	12.0	72.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
SEC14L5	3.362938811658641	0.0007711745481907448	3.1128473123037708	0.162661	0.0260498945152062	0.706507	0.00643867	0.425452	14.0	56.0	52.0	27.0	154.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
LSR	3.3525601013039834	0.0008006785515258495	3.096541805161784	0.0722847	0.347838514214644	0.00343661	0.0642193	0.987292	23.0	52.0	40.0	31.0	109.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
HYDIN	-3.3268166307267597	0.0008784415803330726	3.0562871154237885	0.0664961	0.568033178045452	0.0287292	0.0553445	0.0383093	46.0	161.0	136.0	96.0	375.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
FDFT1	-3.320365505356904	0.0008989966404416782	3.0462419312260227	0.587631	0.0890033814362032	0.0397428	0.25308	0.047446	11.0	52.0	44.0	32.0	122.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
TAP1	3.28927275648723	0.0010044663115738395	2.9980646243143676	0.00349938	0.42100556237562	0.979322	0.0527243	0.0856124	12.0	29.0	24.0	17.0	80.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
NUP210	3.2853170350646628	0.0010186767876769938	2.9919635898843016	0.413915	0.21948263458509	0.00177768	0.395171	0.184863	37.0	132.0	95.0	59.0	261.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
MRPL42	3.280447663244737	0.0010364249195826275	2.9844621534755613	NA	0.0830805354961692	0.607015	0.733538	7.09598e-05	NA	12.0	10.0	7.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
USF1	3.2775731368950902	0.0010470360192813763	2.9800383778187007	0.714263	0.447757891671353	0.00693522	0.0448421	0.134258	5.0	21.0	14.0	11.0	47.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
SORCS3	-3.2737742578887183	0.0010612135265856582	2.9741972229904334	0.00978415	0.0719869391006683	0.778623	0.47417	0.0522585	24.0	71.0	59.0	43.0	162.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
ARSA	3.270821193396434	0.001072356896485962	2.9696606508571093	0.227648	0.777965940484301	0.0950256	0.00025274	0.61958	9.0	42.0	25.0	19.0	76.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
STAP2	3.2512524412782002	0.0011489778890466733	2.939688328802938	0.0796348	0.870062467907324	0.71243	0.00843205	0.00201528	5.0	26.0	10.0	16.0	53.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
TMEM151A	-3.2397466073550554	0.001196359639083288	2.9221382469438657	0.000172228	0.214292120361903	0.161821	0.999192	0.396505	11.0	3.0	26.0	28.0	71.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
ATP1A3	3.235605953595211	0.001213848261820876	2.9158355992348968	0.294198	0.100542168847295	0.044682	0.052261	0.551687	7.0	23.0	18.0	14.0	63.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
ABI1	-3.221364426241372	0.0012758180764274119	2.8942112488409415	0.121734	0.0900481635746836	0.13067	0.156635	0.301807	7.0	33.0	24.0	22.0	78.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
USP31	3.2176626651734357	0.0012923971986894835	2.888603991999966	0.522039	0.0274018148721091	0.158185	0.108545	0.182536	24.0	74.0	68.0	38.0	180.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	META-GROUP3
