COHORT: META-GROUP3; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 2
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
KNOP1	32.30638246866653	0.0003559688757772219	3.4485879730078084	0.0347264	0.931362116412468	0.53091	0.0706244	7.96167e-05	18.0	46.0	36.0	28.0	87.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
SEPTIN5	28.67163586612113	0.0003620307138887456	3.441254583316106	0.87292	NA	0.123177	0.000541387	0.0102099	6.0	NA	22.0	10.0	56.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
C11orf63	15.758517975453698	0.0003785134359892001	3.421918699856372	NA	0.0003785134359892	NA	NA	NA	NA	78.0	NA	NA	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
ADI1	31.52130827974877	0.0004809898980813322	3.317864044735533	0.975774	0.0011884949056099	0.00301204	0.174126	0.235052	17.0	38.0	26.0	13.0	55.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
KIF9	31.093994684812632	0.0005661157645654841	3.24709475119477	0.527224	0.570346847688333	3.14219e-06	0.231641	0.808803	26.0	93.0	55.0	37.0	139.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
QRICH2	30.986299820692146	0.0005897899238964433	3.229302651305336	0.0622797	0.0697167017140681	0.0667276	0.00232762	0.277019	42.0	182.0	128.0	80.0	330.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
MET	30.93233113462294	0.0006020141989268375	3.220393265481622	0.0249452	0.0496486096306934	0.61026	0.314015	0.000808668	25.0	109.0	60.0	50.0	192.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
MCMDC2	30.83420404787266	0.0006248768979290583	3.204205531161353	0.0127143	0.013233998805174	0.0144329	0.299231	0.277392	12.0	59.0	34.0	26.0	103.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
RASAL1	30.763777815170577	0.000641805270198324	3.1925967210070256	0.183743	0.0108546767567477	0.552392	0.0973816	0.00194616	23.0	89.0	53.0	34.0	151.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
PAQR5	30.252621705930935	0.0007788019677228956	3.1085729598611533	0.504892	0.0032649755818905	0.103172	0.0112754	0.14059	12.0	32.0	17.0	15.0	60.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
XKR7	30.158754460292744	0.0008068851812894523	3.093188260420573	0.000483158	0.580898103462391	0.136504	0.413878	0.0178198	13.0	45.0	30.0	20.0	93.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
E2F1	30.02354691730275	0.0008490769415301533	3.0710529531389468	0.265579	0.121062739184979	0.00118607	0.233839	0.033903	8.0	29.0	18.0	14.0	60.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
DCAF15	30.009921880719205	0.0008534459170014541	3.068823994985141	0.70649	0.0122181107889703	0.000908791	0.0396547	0.978497	13.0	42.0	31.0	23.0	88.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
H2BC21	26.18809034916253	0.0009752132631154947	3.010900400848757	0.00805997	NA	0.302604	0.825668	0.00102168	3.0	NA	4.0	4.0	14.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
DSEL	29.51990403248265	0.0010259746530913746	2.9888633684235453	0.0124232	0.0348876224806451	0.00202863	0.651404	0.67901	22.0	79.0	63.0	39.0	185.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
ADORA1	29.35005916491405	0.0010933479861365977	2.9612415906522274	0.500647	0.0005856064517807	0.494139	0.341996	0.00854492	6.0	26.0	15.0	8.0	40.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
MMP8	29.317185064854566	0.0011068762731992867	2.955900921912507	0.449807	0.0594437056813451	0.074169	0.000273212	0.794328	16.0	56.0	35.0	19.0	93.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
SCRN2	29.23559735248842	0.0011411579037118467	2.942654257452094	0.128123	0.0707291278021721	0.124599	0.0089488	0.0443676	8.0	56.0	25.0	18.0	86.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
SELENOO	25.758363674304107	0.001155085136124444	2.93738600470134	0.153111	NA	0.0728356	0.0634928	0.0036022	30.0	NA	81.0	69.0	235.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
PRR14L	29.162744880813584	0.0011726395853568477	2.930835449216661	0.230945	0.016042842599871	0.0102086	0.0208158	0.590529	47.0	170.0	115.0	88.0	335.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	META-GROUP3
 
COHORT: META-GROUP3; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_MODERATE_HIGH_IMPACT_SNPEFF; MAF: 0.01; NUMVAR >= 2
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	128.01114069901823	1.1883766002236487e-22	21.92504590827682	1.21058e-05	2.25118087878369e-07	2.79129e-05	0.0739456	2.83539e-11	17.0	21.0	37.0	28.0	89.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
EEA1	36.19069884640547	7.80542301189556e-05	4.107603555541495	0.56203	0.0243073559565939	2.28064e-06	0.59555	0.746135	28.0	92.0	55.0	35.0	165.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
SEC13	34.06497002780553	0.00018007564377721806	3.744545023929345	0.0069322	0.292346524889361	0.623014	4.37213e-05	0.725982	12.0	49.0	29.0	19.0	81.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
ZNF777	33.63853220130367	0.00021261978959534976	3.6723963159553383	0.610538	0.37754878560613	0.00255789	0.000578957	0.145302	13.0	61.0	29.0	22.0	107.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
PPFIBP2	33.50526210857753	0.00022392492195348187	3.6498975684819404	0.590341	0.014380546441364	0.0481416	0.444231	0.000292023	50.0	115.0	76.0	60.0	220.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
CAMP	33.05378082429732	0.0002667747582783383	3.5738552649317743	0.00960337	0.0423660083057916	0.0196635	0.0434979	0.190938	6.0	16.0	12.0	8.0	27.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
PANK4	32.58678217166163	0.0003195268240620745	3.4954926772453563	0.0674404	0.0007856116618859	0.527016	0.206759	0.0145363	25.0	61.0	47.0	34.0	156.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
NCAM1	32.57367198655395	0.000321146238632744	3.4932971602156906	0.249285	0.421151929254487	0.00215645	0.241849	0.00154276	27.0	91.0	65.0	49.0	156.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
TSPAN4	32.31919732121815	0.0003542181526996954	3.4507291861857547	0.162548	0.886887484911348	6.77517e-05	0.0456079	0.21536	13.0	22.0	23.0	22.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
SEPTIN5	28.67163586612113	0.0003620307138887456	3.441254583316106	0.87292	NA	0.123177	0.000541387	0.0102099	6.0	NA	22.0	10.0	56.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
FYTTD1	31.698372956983636	0.00044950175062574623	3.3472686125278135	0.462949	0.0610709767413047	0.0899753	6.54758e-05	0.785622	7.0	26.0	15.0	8.0	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
TOM1	31.317198211656223	0.0005199647199577669	3.284026122610305	0.135763	0.0260619257997161	0.133906	0.117617	0.00284118	26.0	70.0	47.0	31.0	114.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
ASMT	27.39987836796536	0.0006028995007638301	3.2197550757558178	NA	0.0072848361753386	0.00554562	0.186805	0.148742	NA	60.0	39.0	31.0	105.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
LSR	30.73434662575618	0.000649011401156001	3.187747673899712	0.0402064	0.0919323425032511	0.00613252	0.0110711	0.844361	26.0	83.0	55.0	38.0	143.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
SERPINB10	29.502911254774183	0.0010325292015743914	2.986097656956516	0.0135806	0.4932433452119	0.0216388	0.123624	0.0218881	15.0	63.0	27.0	19.0	77.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
CRTAC1	29.08904148088856	0.0012053471668862822	2.918887848567967	0.00229725	0.658364191295557	0.794086	0.684236	0.000587012	28.0	81.0	59.0	45.0	141.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
ZBTB37	28.798335967909942	0.0013432135141197886	2.8718549473955233	0.237411	0.064574007728671	0.0130715	0.083436	0.0333644	8.0	30.0	20.0	12.0	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
KIF9	28.761296188390848	0.0013618431638214852	2.8658729049113765	0.544652	0.926930219268035	3.0893e-05	0.0509297	0.715429	28.0	94.0	56.0	40.0	142.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
RP11-548K23.11	13.174524984003922	0.0013778065622059002	2.8608117511247153	NA	0.0013778065622059	NA	NA	NA	NA	33.0	NA	NA	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
FIBCD1	28.584405526339935	0.0014543273676572998	2.83733782321267	0.137817	0.0185951851627067	0.000391571	0.640104	0.96652	34.0	95.0	63.0	40.0	161.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
SULT1C4	28.497582617913512	0.0015019231388874895	2.8233522918399356	0.0380819	0.233952024881661	0.0166608	0.0500294	0.0873096	11.0	26.0	14.0	14.0	49.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
L3HYPDH	28.235511259332164	0.0016549334863400216	2.781219456326923	0.50077	0.0041871711187473	0.00519854	0.645254	0.105091	10.0	41.0	29.0	19.0	74.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
FAM187A	28.095439351775305	0.0017428046981788692	2.7587512779820904	0.701053	0.334809057012074	3.66255e-05	0.359766	0.256331	14.0	66.0	26.0	28.0	81.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
ABCC3	28.073945937847004	0.001756682171136208	2.755306806408908	0.0556952	0.201258674670224	0.203682	0.581919	0.00060316	65.0	176.0	125.0	97.0	344.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
GDF9	27.685748000840405	0.0020265519335271646	2.6932422623119874	0.0789138	3.30027742344439e-05	0.456583	0.852704	0.95961	10.0	54.0	28.0	22.0	58.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	META-GROUP3
 
COHORT: META-GROUP3; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_LOF_HC_LOFTEE_and_CADD_20_VEP; MAF: 0.001; NUMVAR >= 2
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	83.48078800726623	1.0398954880776426e-13	12.983010306116551	0.0143439	0.0936823087648858	8.49417e-06	0.00184215	3.54492e-08	8.0	17.0	25.0	18.0	66.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
STK38L	29.02071244905786	0.0003144550574672141	3.502441416001611	NA	5.51846481277504e-05	0.393545	0.189375	0.121366	NA	9.0	7.0	4.0	34.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
MYEF2	31.14471950864249	0.0005552888305334428	3.255481062141476	0.330374	0.012767025591122	0.00243669	0.202929	0.0827504	17.0	26.0	42.0	26.0	125.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
DCAF15	30.554015634357565	0.0006949184810020386	3.1580661383270563	0.134899	0.0320863026167949	0.00566986	0.0208097	0.45406	7.0	26.0	26.0	25.0	76.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
MON1B	30.33837718521054	0.0007539794148078391	3.1226405111029103	0.00709782	0.135246478009433	0.146574	0.736949	0.00249092	16.0	40.0	28.0	19.0	95.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
COL8A1	29.707689617690974	0.0009561827257852217	3.0194591064506486	0.0506901	0.513272965877746	0.712212	0.329703	5.795e-05	13.0	31.0	29.0	13.0	76.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
DSEL	29.41683361844588	0.0010663621393944905	2.9720952827089238	0.00882084	0.0327775064769944	0.0140135	0.139992	0.721905	22.0	57.0	67.0	43.0	189.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
LURAP1L	28.982859092505123	0.0012540309990158097	2.901691727831368	9.39325e-05	0.0398944634108231	0.279909	0.686859	0.706056	8.0	18.0	17.0	9.0	44.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
NOCT	28.486570427562178	0.001508066886482371	2.8215793960086764	0.242085	0.0410194398993283	0.0331061	0.370252	0.0053562	5.0	18.0	18.0	11.0	64.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
STAP2	27.982560947137983	0.0018168907551080395	2.740671184898945	0.0796348	0.870062467907324	0.71243	0.00843205	0.00201528	5.0	26.0	10.0	16.0	53.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
PURG	27.958388602728757	0.0018331479935032456	2.7368024722078235	0.597568	0.204584374982312	7.82698e-05	0.157682	0.5627	4.0	12.0	17.0	18.0	57.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
TREML1	27.94403052708213	0.0018428712078606584	2.7345050151172767	0.474551	0.843801802094292	0.916519	0.0955857	2.43766e-05	3.0	15.0	3.0	4.0	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
SORCS3	27.902392397233747	0.0018713516653049876	2.7278445920027514	0.00978415	0.0719869391006683	0.456337	0.208899	0.0130039	24.0	71.0	57.0	42.0	160.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
NTMT1	27.894842483202922	0.0018765612587861426	2.726637253836272	0.00586415	0.0414372306177388	0.162247	0.0642068	0.346225	9.0	16.0	18.0	10.0	77.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
NCAPD3	27.89338688279015	0.0018775672663382313	2.726404494869093	0.491327	2.79785222179167e-05	0.878001	0.206552	0.35181	22.0	74.0	50.0	31.0	189.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
AGAP3	27.826315582213955	0.001924492967794541	2.715683671502935	0.0150165	0.916019337162023	0.00217337	0.158477	0.191434	19.0	54.0	45.0	36.0	136.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
MET	27.69631516837154	0.002018700968371623	2.6949280086464293	0.0153646	0.0858891855021408	0.710957	0.222734	0.00463161	18.0	68.0	39.0	33.0	120.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
NBPF4	16.886280235393816	0.002033795447022444	2.6916927292385933	NA	NA	0.575019	NA	0.000374549	NA	NA	5.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
ANKS1B	27.476990289710976	0.002187847190064428	2.6599830145275263	0.00536355	0.928408741695355	0.0102588	0.149763	0.141174	15.0	64.0	72.0	33.0	215.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
KIF9	27.46638191308681	0.0021963669699685373	2.6582950960445504	0.347665	0.67670415334947	1.59885e-05	0.325548	0.886683	20.0	59.0	47.0	30.0	103.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
KAT2B	27.44253378069064	0.0022156371648130355	2.654501358664435	0.0366593	0.0118280900626221	0.0106301	0.420263	0.567247	12.0	39.0	32.0	23.0	94.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
ADH5	27.29035028757245	0.0023425140553147684	2.630317794622753	0.747904	0.175161201920928	1.24927e-05	0.762309	0.950396	6.0	29.0	19.0	16.0	51.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
SLC2A13	27.216666002823054	0.0024064420286613185	2.6186245960417853	0.0527044	0.0152732015007723	0.00624361	0.254663	0.961164	15.0	34.0	26.0	16.0	93.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
MRPL42	27.15013538677838	0.0024656097099933793	2.6080756682962267	0.484495	0.0830805354961692	0.607015	0.733538	7.09598e-05	2.0	12.0	10.0	7.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
CDKN2C	23.745331740807117	0.0025282095004316094	2.5971869410259014	NA	0.685993829602536	0.00338979	0.024138	0.124329	NA	8.0	6.0	4.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	META-GROUP3
 
COHORT: META-GROUP3; APPROACH: RESULTS_COMBINED_P; VARIANT GROUP: ALL_LOF_HC_LOFTEE_and_CADD_20_VEP; MAF: 0.01; NUMVAR >= 2
GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	116.0322087610811	3.2237520411813285e-20	19.491638369871918	2.17967e-05	2.95295141531058e-07	8.61206e-05	0.126897	9.0515e-10	10.0	19.0	27.0	20.0	68.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
DCAF15	37.40516647592247	4.8148926087317496e-05	4.317413394926845	0.134899	0.0320863026167949	0.00138744	0.00213007	0.589705	7.0	26.0	28.0	27.0	78.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
CAMP	35.37353547873832	0.00010779864560777608	3.9673866956313235	0.0560125	0.0073364840662731	0.0532433	0.00616557	0.154427	2.0	9.0	4.0	3.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
ANKRD23	34.674338906201655	0.00014188915965256455	3.8480507834213893	0.050694	8.71693174891259e-05	0.76653	0.0249569	0.349561	11.0	29.0	19.0	18.0	48.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
CFI	34.521929797601864	0.00015061951073542837	3.822118767471953	0.0498457	0.0026592460532503	0.000613243	0.525746	0.746214	9.0	39.0	27.0	15.0	56.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
STK38L	29.02071244905786	0.0003144550574672141	3.502441416001611	NA	5.51846481277504e-05	0.393545	0.189375	0.121366	NA	9.0	7.0	4.0	34.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
C16orf89	31.445509383913087	0.0004951187649508532	3.3052906136398876	0.0131371	0.0236018699365199	0.0137042	0.240131	0.145528	6.0	34.0	16.0	14.0	39.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
FLNC	31.057372580915747	0.0005740603112166878	3.2410424778936	0.175174	0.0510852420149418	0.702664	0.961436	2.98225e-05	76.0	214.0	171.0	91.0	407.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
ZRSR2	23.676509580334667	0.0005988530187776425	3.22267975685394	NA	NA	0.00807344	0.0174628	0.0512317	NA	NA	10.0	6.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
KIF9	30.89789132680917	0.0006099438577792395	3.214710137741323	0.347665	0.67670415334947	1.59885e-05	0.0672679	0.771672	20.0	59.0	47.0	32.0	105.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
ADH5	30.76534304065156	0.0006414242226814879	3.192854643443639	0.607961	0.823133678248605	8.33113e-07	0.762309	0.656462	7.0	30.0	20.0	16.0	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
EEA1	30.75168067816505	0.0006447577216501311	3.1906034480268417	0.470063	0.137825422985216	9.65157e-06	0.616489	0.54494	25.0	60.0	47.0	28.0	134.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
MON1B	30.33837718521054	0.0007539794148078391	3.1226405111029103	0.00709782	0.135246478009433	0.146574	0.736949	0.00249092	16.0	40.0	28.0	19.0	95.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
COL8A1	29.521714492062756	0.001025278702554943	2.989158063848092	0.0612824	0.465929017611211	0.712212	0.329703	5.795e-05	14.0	32.0	29.0	13.0	76.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
SUSD1	29.42353926233466	0.001063688217369162	2.973185651475984	0.98428	0.353747046296725	0.00171254	0.727481	0.000940775	16.0	47.0	25.0	23.0	68.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
ASMT	25.545011212410646	0.0012560332444600444	2.900998865619141	NA	0.0184583333722645	0.00386493	0.204294	0.194707	NA	21.0	22.0	24.0	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
SPEGNB	25.544285993264822	0.001256390638958204	2.900875308077371	0.0819686	NA	0.111168	0.196834	0.00158271	2.0	NA	4.0	3.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
ANKS1B	28.88457067538577	0.0013007941315140614	2.885791431049522	0.00405146	0.608033911977681	0.0102588	0.149763	0.141174	16.0	65.0	72.0	33.0	215.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
RIC8A	28.694982443464596	0.0013958249425941095	2.8551690453465435	0.740732	0.27511162676973	0.00619101	0.00177842	0.261817	14.0	28.0	37.0	25.0	101.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
DCDC2C	28.411123626186185	0.0015508194782296908	2.8094387529095095	6.9745e-05	0.873817608306816	0.535211	0.147877	0.14036	9.0	8.0	12.0	12.0	42.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
OR5C1	28.38605796233602	0.0015652815636626341	2.8054075299729364	0.572939	0.327318593278219	0.0020772	0.251627	0.00699409	11.0	26.0	20.0	17.0	45.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
STAP2	27.982560947137983	0.0018168907551080395	2.740671184898945	0.0796348	0.870062467907324	0.71243	0.00843205	0.00201528	5.0	26.0	10.0	16.0	53.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
TREML1	27.94403052708213	0.0018428712078606584	2.7345050151172767	0.474551	0.843801802094292	0.916519	0.0955857	2.43766e-05	3.0	15.0	3.0	4.0	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
NTMT1	27.894842483202922	0.0018765612587861426	2.726637253836272	0.00586415	0.0414372306177388	0.162247	0.0642068	0.346225	9.0	16.0	18.0	10.0	77.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
EXOSC4	27.85055394479212	0.0019074052798772818	2.719557019531931	0.00312535	0.347285998537747	0.0474239	0.213943	0.0813669	8.0	25.0	19.0	15.0	53.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	2	META-GROUP3
 
