COHORT: GNE_AMP_NIH_UKB_ALL_PD_PHENO_META; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 1 for SkatO
GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
NCAM1	22.570060641516	0.0009540347442159302	0.000280518	0.103627	0.432055904100879	151.0	23.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PI4K2A	22.535873738266233	0.0009678016408245803	0.132164	0.0342393	0.00282331375364	64.0	7.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNF114	22.453544220508654	0.0010017604614466927	0.307855	0.168915	0.0002560120421331	41.0	9.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2BC21	18.33156558502396	0.0010628988495572078	0.0164411	0.00635946	NA	14.0	2.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAGT1	13.595775868703916	0.0011161299999999992	0.00111613	NA	NA	29.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
 
COHORT: GNE_AMP_NIH_UKB_ALL_PD_PHENO_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 1 for SkatO
GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
B3GNT3	52.13957002905981	1.2897960139775548e-10	0.0010831	NA	4.39913883099052e-09	3.0	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EFCAB1	29.069297186933255	4.871720000000004e-07	NA	4.87172e-07	NA	NA	1.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PI3	23.050032496208058	9.879820166869288e-06	NA	NA	9.87982016686928e-06	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM98A	28.310088346226202	1.0791942707650546e-05	0.0864827	NA	8.23404402361394e-06	5.0	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KAT8	20.82816458135444	3.0006927368431095e-05	NA	NA	3.00069273684311e-05	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCGF5	18.227334969431844	0.00011015000000000002	0.00011015	NA	NA	2.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRAPPC3L	27.507435766828824	0.00011630537317189531	0.00395136	0.630289	0.0004271199831334	12.0	3.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RSG1	17.811134864653734	0.00013563170022260005	NA	NA	0.0001356317002226	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USB1	17.549587167003757	0.00015458080579420003	NA	NA	0.0001545808057942	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CST3	22.564847229947986	0.00015466418358449878	0.00184035	NA	0.0068423495359991	5.0	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ENO4	26.614895797719754	0.00017094624960119656	0.18958	1.87991e-05	0.466357786487731	14.0	1.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LY6K	17.26741502025824	0.00017800347059650017	NA	NA	0.0001780034705965	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RBMXL1	16.985990375137014	0.00020489863027900026	NA	NA	0.000204898630279	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRPL20	16.80610019121838	0.00022418250225779998	NA	NA	0.0002241825022578	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM252	21.693625463150784	0.00023061662274454306	4.9548e-05	NA	0.39288274504175	4.0	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOX2	21.592650532296478	0.00024152508918562422	NA	0.512056	3.99850876854346e-05	NA	1.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BACH1	21.572488352273798	0.0002437637419455912	0.6154	NA	3.3607498036492e-05	11.0	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ENTPD1-AS1	21.20139132769019	0.0002888420391804697	0.000112416	0.221487	NA	30.0	2.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FMNL1	16.163569999510834	0.00030911876574339967	NA	NA	0.0003091187657434	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COG3	16.138755314868686	0.0003129779999999995	0.000312978	NA	NA	2.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACER3	16.12063825788546	0.00031582599999999974	0.000315826	NA	NA	3.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RHOT1	20.98232749293683	0.00031923425712757536	0.000654179	NA	0.0424667355346666	7.0	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ING1	20.82378381218436	0.0003431866997522484	0.000659077	NA	0.0456285473708788	11.0	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCSK7	15.81829540441494	0.0003673675537581002	NA	NA	0.0003673675537581	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
 
COHORT: GNE_AMP_NIH_UKB_ALL_PD_PHENO_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 1 for CMCWald
GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
B3GNT3	23.215425740957983	0.00011467550528903057	0.019986	NA	0.0004551017125469	3.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RHOT1	18.776049733394725	0.0008696922199242754	0.000958919	NA	0.0873073246960329	7.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LONP2	21.56369818549993	0.0014521677501507233	0.199	0.260053	0.0004014093550155	20.0	4.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RP11-400G3.5	12.582341144872117	0.0018525900862234996	NA	NA	0.0018525900862235	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRAPPC3L	20.524356068921897	0.002232636943855602	0.0280984	0.598795	0.0020760267795094	12.0	3.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC17A1	12.109251905860592	0.002346979837439001	NA	NA	0.002346979837439	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF587B	12.039331424673556	0.002430481939366701	NA	NA	0.0024304819393667	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZSCAN25	20.171605496020312	0.0025811627230452544	0.000149851	0.437493	0.635566161878225	18.0	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIF19	19.923904509924476	0.00285709142131515	0.00117763	0.167308	0.239361081394202	18.0	3.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPINK4	11.527895277543545	0.003138696669075201	NA	NA	0.0031386966690752	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LY6K	11.409262724352342	0.0033305049089436974	NA	NA	0.0033305049089437	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OTUD7B	11.02521544659303	0.004035570000000001	0.00403557	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIN	10.59497797669016	0.0050041436070147015	NA	NA	0.0050041436070147	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ENOX2	10.244980371941052	0.005961160000000004	0.00596116	NA	NA	9.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FER1L5	9.832479843086926	0.007326627814418405	NA	NA	0.0073266278144184	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRMT2	9.71390243279853	0.007774149496645596	NA	NA	0.0077741494966456	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASPDH	9.648535532677593	0.008032433335630997	NA	NA	0.008032433335631	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACSL6	13.691589913558834	0.008347299189454557	0.00478943	NA	0.222139196080391	10.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYP2C18	9.56689010438932	0.008367124079129101	NA	NA	0.0083671240791291	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RIPK2	9.458926481823656	0.00883121	0.00883121	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AQP6	9.426103677180912	0.008977338346069	NA	NA	0.008977338346069	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF335	13.50630344066063	0.00904944104606598	0.0698798	NA	0.0167028976178324	30.0	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NRBF2	9.402397647643175	0.009084380000000001	0.00908438	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COG3	9.395514154621814	0.009115699999999997	0.0091157	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
 
COHORT: GNE_AMP_NIH_UKB_ALL_PD_PHENO_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.01; NUMVAR >= 1 for SkatO
GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
B3GNT3	52.13957002905981	1.2897960139775548e-10	0.0010831	NA	4.39913883099052e-09	3.0	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EFCAB1	29.069297186933255	4.871720000000004e-07	NA	4.87172e-07	NA	NA	1.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PI3	23.050032496208058	9.879820166869288e-06	NA	NA	9.87982016686928e-06	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM98A	28.310088346226202	1.0791942707650546e-05	0.0864827	NA	8.23404402361394e-06	5.0	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KAT8	20.82816458135444	3.0006927368431095e-05	NA	NA	3.00069273684311e-05	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCGF5	18.227334969431844	0.00011015000000000002	0.00011015	NA	NA	2.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRAPPC3L	27.507435766828824	0.00011630537317189531	0.00395136	0.630289	0.0004271199831334	12.0	3.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RSG1	17.811134864653734	0.00013563170022260005	NA	NA	0.0001356317002226	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USB1	17.549587167003757	0.00015458080579420003	NA	NA	0.0001545808057942	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CST3	22.564847229947986	0.00015466418358449878	0.00184035	NA	0.0068423495359991	5.0	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LY6K	17.26741502025824	0.00017800347059650017	NA	NA	0.0001780034705965	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ENO4	26.428129252767675	0.00018524883001712293	0.319851	1.87991e-05	0.30347287448508	15.0	1.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RBMXL1	16.985990375137014	0.00020489863027900026	NA	NA	0.000204898630279	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRPL20	16.80610019121838	0.00022418250225779998	NA	NA	0.0002241825022578	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM252	21.693625463150784	0.00023061662274454306	4.9548e-05	NA	0.39288274504175	4.0	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOX2	21.592650532296478	0.00024152508918562422	NA	0.512056	3.99850876854346e-05	NA	1.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BACH1	21.572488352273798	0.0002437637419455912	0.6154	NA	3.3607498036492e-05	11.0	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ENTPD1-AS1	21.20139132769019	0.0002888420391804697	0.000112416	0.221487	NA	30.0	2.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FMNL1	16.163569999510834	0.00030911876574339967	NA	NA	0.0003091187657434	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COG3	16.138755314868686	0.0003129779999999995	0.000312978	NA	NA	2.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACER3	16.12063825788546	0.00031582599999999974	0.000315826	NA	NA	3.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RHOT1	20.98232749293683	0.00031923425712757536	0.000654179	NA	0.0424667355346666	7.0	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCSK7	15.81829540441494	0.0003673675537581002	NA	NA	0.0003673675537581	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CNOT8	20.547088761202623	0.00038932908113519	0.418677	NA	8.2485433718249e-05	2.0	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
 
COHORT: GNE_AMP_NIH_UKB_ALL_PD_PHENO_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.01; NUMVAR >= 1 for CMCWald
GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
B3GNT3	23.215425740957983	0.00011467550528903057	0.019986	NA	0.0004551017125469	3.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RHOT1	18.776049733394725	0.0008696922199242754	0.000958919	NA	0.0873073246960329	7.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LONP2	21.56369818549993	0.0014521677501507233	0.199	0.260053	0.0004014093550155	20.0	4.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RP11-400G3.5	12.582341144872117	0.0018525900862234996	NA	NA	0.0018525900862235	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRAPPC3L	20.524356068921897	0.002232636943855602	0.0280984	0.598795	0.0020760267795094	12.0	3.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC17A1	12.109251905860592	0.002346979837439001	NA	NA	0.002346979837439	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF587B	12.039331424673556	0.002430481939366701	NA	NA	0.0024304819393667	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZSCAN25	20.171605496020312	0.0025811627230452544	0.000149851	0.437493	0.635566161878225	18.0	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPINK4	11.527895277543545	0.003138696669075201	NA	NA	0.0031386966690752	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LY6K	11.409262724352342	0.0033305049089436974	NA	NA	0.0033305049089437	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OTUD7B	11.02521544659303	0.004035570000000001	0.00403557	NA	NA	7.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIN	10.59497797669016	0.0050041436070147015	NA	NA	0.0050041436070147	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ENOX2	10.244980371941052	0.005961160000000004	0.00596116	NA	NA	9.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CENPQ	14.391536306800667	0.0061447930691705035	NA	0.00535488	0.14001283680622	NA	1.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FER1L5	9.832479843086926	0.007326627814418405	NA	NA	0.0073266278144184	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAAH2	9.786742119321245	0.007496109999999999	0.00749611	NA	NA	6.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SOAT2	17.533634663105147	0.007509738962120698	0.0164051	0.435777	0.0217959810802337	15.0	1.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
