COHORT: GNE_AMP_NIH_UKB_CASE_PROXIES_META; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 1 for SkatO
GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
PANK4	32.718127102932655	0.00030373732629435714	0.527016	0.0674404	0.206759	0.0124151	0.0008613712803947	47.0	25.0	34.0	149.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DCAF1	32.207668796819775	0.00036974139847003256	0.136336	0.616782	0.261	0.0182102	0.0002538026319691	25.0	10.0	17.0	79.0	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RP11-548K23.11	15.466122116689498	0.00043810100973390025	NA	NA	NA	NA	0.0004381010097339	NA	NA	NA	NA	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
P2RY10	23.583442824056597	0.0006228658576071714	0.182124	NA	0.27074	0.000153462	NA	2.0	NA	6.0	15.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KIF9	30.29937839277541	0.0007651708395229836	1.18327e-05	0.52083	0.0502888	0.904325	0.939718819171644	49.0	27.0	36.0	125.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NCAM1	30.025073785450164	0.0008485886981892168	0.00138371	0.103627	0.547451	0.00890707	0.432055904100879	52.0	23.0	41.0	127.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STK38L	29.98907525750818	0.0008601729437994927	0.176111	0.36156	0.135247	0.21416	0.0001667716361832	8.0	2.0	6.0	33.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CENPF	29.543709176137202	0.001016860409308975	0.00262304	0.137671	0.247214	0.0224732	0.191548919272409	136.0	75.0	102.0	392.0	251.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SQSTM1	29.508022079329915	0.0010305535557749714	0.531967	0.00245492	0.312799	0.0333342	0.0287300902708776	46.0	27.0	37.0	145.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
IDUA	29.40078277759261	0.0010727890950674186	0.00028152	0.336791	0.703438	0.299472	0.0206656637346275	144.0	95.0	99.0	376.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ABCC3	29.10116759754838	0.0011999056639093772	0.244689	0.060822	0.450639	0.000275477	0.259520987754858	113.0	62.0	89.0	307.0	161.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZBTB37	28.916363890868304	0.0012854854332230842	0.0119076	0.237411	0.083436	0.0345267	0.064574007728671	19.0	8.0	12.0	69.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CRTAC1	28.734516279820006	0.0013754684569362052	0.885064	0.00229725	0.70375	0.000639063	0.62984553027736	52.0	28.0	43.0	133.0	78.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM187A	28.393707289308995	0.0015608543361419337	3.01198e-05	0.701053	0.416558	0.305972	0.253760897150623	25.0	14.0	26.0	70.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CATSPERG	27.977622590818207	0.001820200679440637	0.00799652	0.236296	0.0463249	0.0160183	0.599719450810404	70.0	42.0	55.0	188.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C7orf57	27.893747387104305	0.0018773180627272162	0.0494554	0.632278	6.44431e-05	0.755244	0.576188011568048	13.0	8.0	12.0	56.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
 
COHORT: GNE_AMP_NIH_UKB_CASE_PROXIES_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 1 for SkatO
GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
B3GNT3	51.561990674273105	2.2839391068071877e-09	0.0448366	NA	NA	0.0322445	4.39913883099052e-09	1.0	NA	NA	3.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AUNIP	46.3449233190658	2.0437342433380142e-07	3.12638e-08	NA	0.115899	1.0	0.0238345148633997	4.0	NA	7.0	13.0	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EFCAB1	29.069297186933255	4.871720000000004e-07	NA	4.87172e-07	NA	NA	NA	NA	1.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CAPN10	43.26219169920705	7.839906381513776e-07	3.75213e-06	NA	0.0532885	0.394394	0.0051155550562002	4.0	NA	4.0	18.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RHOT1	40.07808154907954	3.0981886296934184e-06	0.00030719	NA	0.00156732	0.0969486	0.0424667355346666	2.0	NA	2.0	6.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PI3	23.05003249620806	9.87982016686927e-06	NA	NA	NA	NA	9.87982016686928e-06	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM98A	28.147796681372967	1.1641506736694438e-05	NA	NA	NA	0.093793	8.23404402361394e-06	NA	NA	NA	5.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KAT8	20.82816458135444	3.0006927368431095e-05	NA	NA	NA	NA	3.00069273684311e-05	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RSG1	17.811134864653734	0.00013563170022260005	NA	NA	NA	NA	0.0001356317002226	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USB1	17.549587167003757	0.00015458080579420003	NA	NA	NA	NA	0.0001545808057942	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LOC105371046	30.568140681518198	0.00016766209610463473	0.000350223	0.600885	0.369985	0.00295728	NA	3.0	2.0	2.0	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LY6K	17.26741502025824	0.00017800347059650017	NA	NA	NA	NA	0.0001780034705965	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ACER3	22.217453994224478	0.00018140098958256248	0.00773493	NA	NA	0.0019368	NA	1.0	NA	NA	2.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMEM252	26.280654105757346	0.00019737129843311059	0.00580648	NA	NA	0.000861098	0.39288274504175	1.0	NA	NA	3.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RBMXL1	16.985990375137018	0.00020489863027899996	NA	NA	NA	NA	0.000204898630279	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MRPL20	16.80610019121838	0.00022418250225779998	NA	NA	NA	NA	0.0002241825022578	NA	NA	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TOX2	21.592650532296478	0.00024152508918562422	NA	0.512056	NA	NA	3.99850876854346e-05	NA	1.0	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FMNL1	16.163569999510834	0.00030911876574339967	NA	NA	NA	NA	0.0003091187657434	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TSPAN4	32.24551301048544	0.0003644008729884608	0.0255698	1.79251e-05	0.548135	1.0	0.396186218641644	3.0	1.0	4.0	14.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PCSK7	15.81829540441494	0.0003673675537581002	NA	NA	NA	NA	0.0003673675537581	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CNOT8	20.614413073595216	0.00037756558557844593	NA	NA	NA	0.404818	8.2485433718249e-05	NA	NA	NA	2.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC36A3	20.529722805746523	0.0003924218564521472	NA	0.0248414	NA	NA	0.0014023333655381	NA	2.0	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ENO4	31.82974202309932	0.00042745011537605697	0.2452	1.87991e-05	0.485582	0.117387	0.466357786487731	3.0	1.0	4.0	10.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZDHHC18	15.489780525528273	0.00043294915458209974	NA	NA	NA	NA	0.0004329491545821	NA	NA	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
 
COHORT: GNE_AMP_NIH_UKB_CASE_PROXIES_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.001; NUMVAR >= 1 for CMCWald
GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CAPN10	28.43294388583221	0.0003985561534426236	0.00229306	NA	0.104039	0.250972	0.0111847897236652	4.0	NA	4.0	18.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
B3GNT3	21.02370942587335	0.0018167071919613692	0.860798	NA	NA	0.0694624	0.0004551017125469	1.0	NA	NA	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RP11-400G3.5	12.582341144872117	0.0018525900862234996	NA	NA	NA	NA	0.0018525900862235	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC17A1	12.109251905860592	0.002346979837439001	NA	NA	NA	NA	0.002346979837439	NA	NA	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF587B	12.039331424673556	0.002430481939366701	NA	NA	NA	NA	0.0024304819393667	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SPINK4	11.527895277543545	0.003138696669075201	NA	NA	NA	NA	0.0031386966690752	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LY6K	11.409262724352342	0.0033305049089436974	NA	NA	NA	NA	0.0033305049089437	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZSCAN25	25.637621372720325	0.00425938202289642	0.918088	0.437493	0.0456779	0.000232348	0.635566161878225	2.0	3.0	2.0	16.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AUNIP	22.17212091536555	0.004606796528874934	0.00096005	NA	0.461766	0.650908	0.0531067474261586	4.0	NA	7.0	13.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KIN	10.59497797669016	0.0050041436070147015	NA	NA	NA	NA	0.0050041436070147	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LONP2	24.227379464373538	0.007019196176678765	0.256535	0.260053	0.405915	0.504499	0.0004014093550155	7.0	4.0	4.0	19.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FER1L5	9.832479843086926	0.007326627814418405	NA	NA	NA	NA	0.0073266278144184	NA	NA	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRMT2	9.71390243279853	0.007774149496645596	NA	NA	NA	NA	0.0077741494966456	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ASPDH	9.648535532677593	0.008032433335630997	NA	NA	NA	NA	0.008032433335631	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CYP2C18	9.56689010438932	0.008367124079129101	NA	NA	NA	NA	0.0083671240791291	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AQP6	9.426103677180912	0.008977338346069	NA	NA	NA	NA	0.008977338346069	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRAPPC3L	23.452182376256463	0.009195101572568967	0.312286	0.598795	0.427672	0.0486686	0.0020760267795094	2.0	3.0	3.0	11.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NRBF2	9.21766978566168	0.009963420000000004	NA	NA	NA	0.00996342	NA	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
OGFOD1	9.114878005728704	0.010488886584506993	NA	NA	NA	NA	0.010488886584507	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EPB41L4A	9.02480422577194	0.0109720723388628	NA	NA	NA	NA	0.0109720723388628	NA	NA	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRAP1	12.867331554112099	0.011942561477912362	NA	0.508939	NA	NA	0.0031566666535306	NA	3.0	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KIF19	22.623816698247705	0.01222361744615437	0.0354965	0.167308	0.476661	0.0180441	0.239361081394202	12.0	3.0	9.0	15.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RMDN1	8.78116676042162	0.0123934969901917	NA	NA	NA	NA	0.0123934969901917	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ANO10	8.706717195222437	0.01286353650472111	NA	NA	NA	NA	0.0128635365047211	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
 
COHORT: GNE_AMP_NIH_UKB_CASE_PROXIES_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.01; NUMVAR >= 1 for SkatO
GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
B3GNT3	51.561990674273105	2.2839391068071877e-09	0.0448366	NA	NA	0.0322445	4.39913883099052e-09	1.0	NA	NA	3.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EFCAB1	29.069297186933255	4.871720000000004e-07	NA	4.87172e-07	NA	NA	NA	NA	1.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CAPN10	43.26219169920705	7.839906381513776e-07	3.75213e-06	NA	0.0532885	0.394394	0.0051155550562002	4.0	NA	4.0	18.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RHOT1	40.07808154907954	3.0981886296934184e-06	0.00030719	NA	0.00156732	0.0969486	0.0424667355346666	2.0	NA	2.0	6.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PI3	23.05003249620806	9.87982016686927e-06	NA	NA	NA	NA	9.87982016686928e-06	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM98A	28.147796681372967	1.1641506736694438e-05	NA	NA	NA	0.093793	8.23404402361394e-06	NA	NA	NA	5.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KAT8	20.82816458135444	3.0006927368431095e-05	NA	NA	NA	NA	3.00069273684311e-05	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RSG1	17.811134864653734	0.00013563170022260005	NA	NA	NA	NA	0.0001356317002226	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
USB1	17.549587167003757	0.00015458080579420003	NA	NA	NA	NA	0.0001545808057942	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LOC105371046	30.568140681518198	0.00016766209610463473	0.000350223	0.600885	0.369985	0.00295728	NA	3.0	2.0	2.0	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LY6K	17.26741502025824	0.00017800347059650017	NA	NA	NA	NA	0.0001780034705965	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ACER3	22.217453994224478	0.00018140098958256248	0.00773493	NA	NA	0.0019368	NA	1.0	NA	NA	2.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMEM252	26.280654105757346	0.00019737129843311059	0.00580648	NA	NA	0.000861098	0.39288274504175	1.0	NA	NA	3.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RBMXL1	16.985990375137018	0.00020489863027899996	NA	NA	NA	NA	0.000204898630279	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MRPL20	16.80610019121838	0.00022418250225779998	NA	NA	NA	NA	0.0002241825022578	NA	NA	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TOX2	21.592650532296478	0.00024152508918562422	NA	0.512056	NA	NA	3.99850876854346e-05	NA	1.0	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FMNL1	16.163569999510834	0.00030911876574339967	NA	NA	NA	NA	0.0003091187657434	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TSPAN4	32.24551301048544	0.0003644008729884608	0.0255698	1.79251e-05	0.548135	1.0	0.396186218641644	3.0	1.0	4.0	14.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PCSK7	15.81829540441494	0.0003673675537581002	NA	NA	NA	NA	0.0003673675537581	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CNOT8	20.614413073595216	0.00037756558557844593	NA	NA	NA	0.404818	8.2485433718249e-05	NA	NA	NA	2.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC36A3	20.529722805746523	0.0003924218564521472	NA	0.0248414	NA	NA	0.0014023333655381	NA	2.0	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZDHHC18	15.489780525528273	0.00043294915458209974	NA	NA	NA	NA	0.0004329491545821	NA	NA	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	1	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
