GENE	TEST_STAT	META_PVAL	UKB_CASE_PVAL	AMP_NIH_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
MSANTD3-TMEFF1	1.6725039521005851	0.43333162086852484	NA	NA	NA	NA	0.433331620868525	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PSMG3	1.671899795753866	0.43346254066602696	NA	NA	NA	NA	0.433462540666027	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM101A	1.6716960650419443	0.4335066977310271	NA	NA	NA	NA	0.433506697731027	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KCND2	1.6711918583369976	0.4336159999999999	NA	NA	NA	0.433616	NA	NA	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
XRCC4	10.077999559665551	0.4336769901652454	0.370945	0.278194	0.895868	0.288282	0.243148374334897	2.0	2.0	4.0	9.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FDFT1	1.6708014182847797	0.4337006587901181	NA	NA	NA	NA	0.433700658790118	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
LOC101927055	1.6704355716953518	0.43377999999999983	NA	NA	NA	0.43378	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ESR2	3.799756278552528	0.43378362717148655	NA	0.242551	NA	NA	0.616723274170861	NA	2.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CTD-2207O23.3	1.6702344457631357	0.4338236243969009	NA	NA	NA	NA	0.433823624396901	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMC5	1.6700804622328547	0.4338570265293311	NA	NA	NA	NA	0.433857026529331	NA	NA	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GOLPH3L	1.6700289777224508	0.4338681951313811	NA	NA	NA	NA	0.433868195131381	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CD109	1.6700067127931468	0.4338730251806119	NA	NA	NA	NA	0.433873025180612	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
STX19	1.669659225968526	0.4339484143095088	NA	NA	NA	NA	0.433948414309509	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MAPK14	1.66942596475395	0.433999028928151	NA	NA	NA	NA	0.433999028928151	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
BBX	1.6693947955997344	0.4340057926721871	NA	NA	NA	NA	0.434005792672187	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SPEF2	3.7981838567277886	0.4340071073832592	NA	0.211053	NA	NA	0.70932182877653	NA	2.0	NA	NA	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FLT4	1.6693209661154167	0.434021814179832	NA	NA	NA	NA	0.434021814179832	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HIST1H4L	1.6690742525157922	0.43407535702424704	NA	NA	NA	NA	0.434075357024247	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ORMDL1	1.6684007508890728	0.4342215568688611	NA	NA	NA	NA	0.434221556868861	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NUSAP1	5.9022396168410465	0.43423000130283274	0.965499	NA	NA	0.212628	0.254666998224621	5.0	NA	NA	11.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WDR93	1.6677859815038876	0.43435505044452594	NA	NA	NA	NA	0.434355050444526	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AQP3	1.6673008008085297	0.43446043356917685	NA	NA	NA	NA	0.434460433569177	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C1orf194	1.6672960520797957	0.43446146513777406	NA	NA	NA	NA	0.434461465137774	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF843	1.66587822330646	0.43476957031805696	NA	NA	NA	NA	0.434769570318057	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC17A3	1.6657356390766225	0.43480056706512604	NA	NA	NA	NA	0.434800567065126	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EIF3K	3.792380989965813	0.4348325589415245	NA	NA	NA	0.335842	0.447053936975982	NA	NA	NA	5.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DHX16	1.6650762279100522	0.43494394687496585	NA	NA	NA	NA	0.434943946874966	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ERGIC3	1.6648066425090977	0.435002578095563	NA	NA	NA	NA	0.435002578095563	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PPM1F	1.6639406998658208	0.43519096251629996	NA	NA	NA	NA	0.4351909625163	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NMS	1.6634606247808073	0.43529543722388786	NA	NA	NA	NA	0.435295437223888	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AGTRAP	1.663346906046836	0.43532018855056587	NA	NA	NA	NA	0.435320188550566	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MORN2	1.6627663081374746	0.4354465798910031	NA	NA	NA	NA	0.435446579891003	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ACTR6	5.890992332513653	0.4355114446728351	0.249262	NA	NA	0.620296	0.340041726509357	2.0	NA	NA	8.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
COQ7	1.6618562605363398	0.4356447635344469	NA	NA	NA	NA	0.435644763534447	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HSPA4	3.785143914520708	0.4358636123425943	0.16632	NA	NA	0.905987	NA	2.0	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SV2C	1.6608359531334977	0.43586706602246605	NA	NA	NA	NA	0.435867066022466	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ITPRIPL2	1.660035427052069	0.43604156241955916	NA	NA	NA	NA	0.436041562419559	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DNASE2B	3.7837470933912973	0.43606281776697187	NA	0.290687	NA	NA	0.518733323908608	NA	4.0	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DPH5	1.6597032038399318	0.4361140000000001	NA	NA	NA	0.436114	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TRIM42	10.049807989587586	0.4361343830229559	0.592873	0.651174	0.0212257	0.955883	0.83904728988476	11.0	2.0	4.0	16.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC22A31	5.884271197939445	0.4362783131186595	0.894706	NA	NA	0.259225	0.227451869834737	4.0	NA	NA	5.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PIGN	1.658606433932098	0.436353223943203	NA	NA	NA	NA	0.436353223943203	NA	NA	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
GLUD1	1.6584498425577572	0.43638738985622505	NA	NA	NA	NA	0.436387389856225	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCDC141	7.9699652232246905	0.43640951326576716	0.293445	NA	0.310776	0.937687	0.217426242066459	12.0	NA	5.0	38.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DIRC2	1.6580880208532327	0.436466344212475	NA	NA	NA	NA	0.436466344212475	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RCN3	1.6580220752344341	0.436480735971319	NA	NA	NA	NA	0.436480735971319	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HABP2	3.7805269594248734	0.43652230196990616	NA	0.192657	NA	NA	0.783942497407211	NA	3.0	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PRAMEF20	7.968661396438378	0.4365373621585731	0.920368	NA	0.920483	0.115609	0.189958283492378	3.0	NA	2.0	5.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
POLR1B	3.7803685982626605	0.4365449076786422	NA	NA	NA	0.255678	0.590758567411907	NA	NA	NA	4.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CPB2-AS1	1.6576039377027445	0.43657200000000007	NA	NA	NA	0.436572	NA	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
MYO16	1.657582730568756	0.4365766292449931	NA	NA	NA	NA	0.436576629244993	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AOC3	10.044012639824697	0.43664042863214336	0.897736	0.184948	0.457554	0.616431	0.140748981017691	4.0	2.0	2.0	23.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TAGLN2	1.6564131943231397	0.4368320000000001	NA	NA	NA	0.436832	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RP9	1.6556824738809652	0.43699163019558385	NA	NA	NA	NA	0.436991630195584	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
UCK1	1.6555783891261269	0.43701437287071787	NA	NA	NA	NA	0.437014372870718	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SPX	1.654961739014592	0.43714913612598094	NA	NA	NA	NA	0.437149136125981	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RUSC1	1.6540949333190205	0.4373386388690331	NA	NA	NA	NA	0.437338638869033	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FOLH1	1.6540578607391176	0.437346745579984	NA	NA	NA	NA	0.437346745579984	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PCDHGB7	7.95984713152718	0.43740219929742574	0.251374	NA	0.730153	0.278746	0.365256777441423	22.0	NA	16.0	58.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ALLC	1.6534357267219548	0.43748281088546115	NA	NA	NA	NA	0.437482810885461	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
H1FOO	1.6532776287472697	0.437517394825536	NA	NA	NA	NA	0.437517394825536	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
WARS2	1.653171664125802	0.4375405761221941	NA	NA	NA	NA	0.437540576122194	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ANKRD22	3.773388448746549	0.4375421460643196	NA	NA	NA	0.514921	0.294359804160533	NA	NA	NA	6.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
DDO	1.6529841923224964	0.43758159130487395	NA	NA	NA	NA	0.437581591304874	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZFYVE19	7.9570470942994	0.43767712968149497	0.453745	NA	0.18204	0.543251	0.417032559667403	3.0	NA	4.0	12.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
FAM171A2	1.6523242702659726	0.43772600000000017	NA	NA	NA	0.437726	NA	NA	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HDAC9	1.6522495928306464	0.437742344432666	NA	NA	NA	NA	0.437742344432666	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KDM1B	1.6520723565779623	0.43778113805793406	NA	NA	NA	NA	0.437781138057934	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KIAA1755	7.955928701558543	0.43778696902554837	0.38335	NA	0.183837	0.576282	0.461029363175698	3.0	NA	4.0	19.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HEPACAM2	3.771535944348801	0.43780708415016845	NA	0.871877	NA	NA	0.174006773544928	NA	2.0	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
NUB1	7.955463963626887	0.4378326162076387	0.907225	NA	0.475954	0.0461682	0.939442095737958	2.0	NA	2.0	7.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TMEM91	1.6518042299171314	0.437839832389586	NA	NA	NA	NA	0.437839832389586	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HPSE2	1.651622896799287	0.43787953162021687	NA	NA	NA	NA	0.437879531620217	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF3	1.6509905471193858	0.4380179999999998	NA	NA	NA	0.438018	NA	NA	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
C1orf216	3.769844059292438	0.43804915180427095	NA	0.699287	NA	NA	0.217136737929396	NA	2.0	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SCGB3A1	1.6504075328584489	0.43814570398268016	NA	NA	NA	NA	0.43814570398268	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PCDHB7	1.6496066860457959	0.43832118290852584	NA	NA	NA	NA	0.438321182908526	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EOMES	3.767782007055954	0.4383443114031892	NA	NA	NA	0.15275	0.995073850870413	NA	NA	NA	6.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF571	1.649444222188878	0.4383567900296961	NA	NA	NA	NA	0.438356790029696	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
ZNF791	1.649074804486226	0.43843776588710204	NA	NA	NA	NA	0.438437765887102	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KRT8	3.7667495340925936	0.4384921519594286	NA	0.71549	NA	NA	0.212548068663578	NA	2.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
EPHA2	1.6483991451222293	0.438585908200154	NA	NA	NA	NA	0.438585908200154	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
RAPSN	3.765532321944479	0.43866649143769154	NA	NA	NA	0.662324	0.229749488477631	NA	NA	NA	5.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CNTN5	3.764949623352482	0.438749968097765	0.899976	NA	NA	0.16913	NA	2.0	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AIFM3	1.647573583292238	0.438766985462693	NA	NA	NA	NA	0.438766985462693	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
XRCC1	1.6474348396946394	0.438797424573524	NA	NA	NA	NA	0.438797424573524	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
PGM5	3.7640430139051038	0.438879870486241	NA	NA	NA	0.516957	0.294573737015307	NA	NA	NA	2.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HECTD2	1.6466711914735694	0.43896500000000005	NA	NA	NA	0.438965	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
HECTD2-AS1	1.6466711914735694	0.43896500000000005	NA	NA	NA	0.438965	NA	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCDC65	7.942810529909615	0.43907645424178576	0.552523	NA	0.226318	0.255143	0.590727912991853	3.0	NA	2.0	9.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
TLCD5	1.6458694659308364	0.4391409999999999	NA	NA	NA	0.439141	NA	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SPTSSB	1.6455005669852303	0.4392220067965369	NA	NA	NA	NA	0.439222006796537	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
AP5B1	1.6454961913447983	0.43922296773637415	NA	NA	NA	NA	0.439222967736374	NA	NA	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
CCZ1	5.858112710321894	0.43927079596528584	0.212863	NA	0.907715	0.276616	NA	2.0	NA	3.0	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
KRTAP11-1	1.6451864306977944	0.4392909999999999	NA	NA	NA	0.439291	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
SLC44A1	1.645156480065589	0.43929757857084406	NA	NA	NA	NA	0.439297578570844	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_PROXIES_2021
