GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
TMEM126B	8.660377151149438	0.19359826738248864	0.618629	0.293343	0.0725465880559832	39.0	4.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HSPH1	8.658980070312001	0.1936845016314624	0.496922	0.198068	0.133851680312056	125.0	12.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC108783654	6.073355104513524	0.19373663637312474	0.146524	0.327551	NA	70.0	13.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPATA1	3.282352576442626	0.19375199999999998	0.193752	NA	NA	12.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SDPR	3.2809943244835678	0.19388362670728498	NA	NA	0.193883626707285	NA	NA	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EVC	8.655396636516661	0.1939058358598214	0.606394	0.29535	0.0736906912401886	229.0	30.0	96.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HNRNPUL2	8.654655767650159	0.19395162295336935	0.809328	0.174405	0.0935366650152708	119.0	9.0	47.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GFRA4	8.653242775487698	0.19403897382731014	0.646861	0.2628	0.0777205521540185	78.0	9.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DYNC2LI1	8.653074142841438	0.19404940087839065	0.284795	0.264986	0.175086851994415	195.0	29.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCOTH	3.279165472705621	0.19406099999999998	0.194061	NA	NA	44.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MICALL1	8.652569753291571	0.1940805915854305	0.0553186	0.312881	0.763603621549579	187.0	24.0	81.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SH3RF1	8.652511773402656	0.19408417724744384	0.617112	0.0682625	0.313750740886365	132.0	15.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MARK1	8.651853633312701	0.19412488265664235	0.0483905	0.45084	0.606026065457833	93.0	17.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SERTAD1	8.64859429026695	0.19432657645056778	0.714057	0.563063	0.0329375840570435	38.0	6.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EIF2A	8.648108850116097	0.19435663144844154	0.0287244	0.465224	0.991228879783842	90.0	8.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CHAC2	8.642870046907316	0.19468123040132568	0.0777098	0.184946	0.92406789406588	37.0	7.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR6N2	8.640121306474608	0.1948517265779666	0.375911	0.245869	0.143890687496848	59.0	7.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARMC6	8.639893643110732	0.1948658535022477	0.330501	0.37382	0.107655351246229	113.0	14.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FCGBP	8.63713246127656	0.19503725860367743	0.44086	0.193522	0.156113146196756	577.0	79.0	258.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MLXIPL	8.636638725701442	0.19506792148024468	0.227982	0.1321	0.442358475581734	193.0	19.0	82.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IGF2-AS	3.2687321055179024	0.19507600000000005	0.195076	NA	NA	11.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RP5-994D16.12	3.26850473376574	0.195098178646638	NA	NA	0.195098178646638	NA	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TTYH1	8.635593617472816	0.19513284012392637	0.709973	0.497422	0.0377431245008683	89.0	14.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZMAT1	6.051846437588184	0.19530966329311636	0.108671	NA	0.446420962944685	51.0	NA	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AKT2	8.632687773999614	0.1953134371746192	0.822685	0.0399316	0.406336070963943	82.0	11.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPAT3	8.632095172158849	0.1953502844412332	0.106068	0.323279	0.389405853734693	72.0	7.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CTDNEP1	6.051247243185787	0.1953536475699683	0.0998376	NA	0.48606485937525	22.0	NA	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H1-1	6.05036523350526	0.1954184081496341	0.130919	0.370832	NA	99.0	12.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AIF1L	8.627235614824242	0.19565266692496086	0.150501	0.472266	0.188318732830908	28.0	3.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BECN1	8.623118772608212	0.19590914300948556	0.149697	0.543643	0.164811173916465	65.0	9.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SETBP1	8.622904239644786	0.19592251600882693	0.351025	0.190519	0.200578229756356	258.0	26.0	135.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNPEPL1	8.622650982486435	0.1959383038864086	0.116674	0.298857	0.38474909733274	75.0	6.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NPL	8.620586111201552	0.19606706654463163	0.146463	0.730822	0.125465399136607	57.0	8.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RTN1	8.620247319652119	0.1960881999460152	0.332715	0.487299	0.0828455484112612	134.0	12.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EDNRB	8.620048751794284	0.19610058725736995	0.298188	0.0607744	0.741257933635354	78.0	5.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DIRAS2	6.040040002821017	0.19617795003354116	0.0742553	NA	0.657195409332031	20.0	NA	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FNDC9	8.61867096112188	0.196186556494541	0.498675	0.288846	0.0933244471923817	48.0	10.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLSCR4	8.6176900550238	0.19624778089000527	0.434714	0.0393466	0.786287812269462	59.0	7.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SIPA1L3	8.617470160986182	0.1962615080401983	0.0971407	0.167762	0.825363590620634	382.0	67.0	180.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TM2D2	8.617035682117766	0.1962886332845772	0.930699	0.166412	0.0868641529521677	28.0	4.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM72	8.616799925064132	0.1963033533142897	0.200236	0.837638	0.0802208276286087	40.0	9.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PON1	8.616693364808555	0.1963100069521294	0.821195	0.0701822	0.233472393370014	49.0	7.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HMCN2	8.615524811130017	0.196382984076625	0.419157	0.829162	0.0387388250252824	871.0	128.0	554.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IL22RA1	8.61447346007649	0.19644866132599442	0.157075	0.387321	0.221417907945901	101.0	19.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOP1	8.614124931415002	0.19647043777769493	0.588694	0.113572	0.20151419996057	50.0	3.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR5B17	8.613959350466542	0.19648078416860618	0.836233	0.816968	0.0197228715149099	70.0	11.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EDN3	8.613942262999112	0.1964818519118701	0.198653	0.365003	0.185829492935633	46.0	6.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RSC1A1	8.61322966324186	0.19652638442922793	0.386677	0.301617	0.115573106393684	82.0	14.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM242	8.612901577688463	0.19654689034651662	0.0893832	0.158806	0.949750170482573	32.0	3.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CLSTN1	8.612844385412593	0.19655046514756527	0.460522	0.131368	0.222845893122998	179.0	32.0	106.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LSMEM2	8.611491629797847	0.1966350350500071	0.767435	0.0186876	0.940682837500162	36.0	5.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACVR2B	8.611313168491078	0.19664619416060308	0.155192	0.21555	0.403329276448089	62.0	9.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIAA1143	8.611109603296544	0.196658923657774	0.296791	0.115876	0.392353097812964	21.0	5.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABCB8	8.609307669847443	0.19677163381817633	0.943591	0.0264456	0.541221920839788	174.0	35.0	86.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GRINA	8.60908027077392	0.19678586139621937	0.26704	0.881838	0.0573583755698598	101.0	12.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C1orf141	8.607897978357004	0.19685984732510134	0.138173	0.895969	0.109169804596514	66.0	8.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NKTR	8.607154498165293	0.19690638509376812	0.0814098	0.298025	0.557250881075082	222.0	22.0	108.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RP11-234B24.6	3.249163804571504	0.196994020738546	NA	NA	0.196994020738546	NA	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR5D13	6.028727306596906	0.19701314811118822	0.0662625	0.740646	NA	60.0	5.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF780B	8.605185144728479	0.19702970053948382	0.0412829	0.737018	0.444794589384788	143.0	20.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ERO1B	8.604003512584699	0.19710372226367173	0.485572	0.969741	0.0287577552203406	60.0	11.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAJC25	8.60356664814093	0.19713109496327075	0.0281676	0.582894	0.824935152320576	52.0	6.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BCL10	8.603415544605816	0.1971405634312618	0.0273333	0.854911	0.579667669446075	27.0	2.0	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM214	8.603404745546861	0.19714124013785542	0.918362	0.0869023	0.169726330048017	132.0	16.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RTF1	8.603250526124086	0.1971509042765914	0.570502	0.129681	0.183102537513354	66.0	8.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GOLPH3L	8.602735476001538	0.19718318271065466	0.431873	0.349963	0.0896523220317081	44.0	6.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARHGAP1	8.60182742851247	0.19724010130841116	0.0554455	0.422893	0.578149435633356	73.0	8.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HTRA4	8.601315871930051	0.1972721729925293	0.404683	0.101975	0.32857863039091	64.0	12.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SRGAP2-AS1	3.2453198789064737	0.197373	NA	0.197373	NA	NA	2.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ELL	8.598149573606122	0.19747077952554373	0.155551	0.178848	0.488178498667808	135.0	14.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AMFR	8.597010571924935	0.19754226471135605	0.0896401	0.257338	0.589083176748065	114.0	11.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GATA5	8.595884727483364	0.1976129455286669	0.424028	0.660671	0.048534165691566	101.0	11.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPACA1	8.593308345086887	0.1977747715694663	0.114883	0.183472	0.645893983407206	41.0	6.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DAW1	8.591388210823757	0.19789545027418698	0.779307	0.145128	0.120488047442963	76.0	9.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LSM10	8.590870444401157	0.19792800202736138	0.0246867	0.630829	0.875268897235533	33.0	2.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF211	8.590636656893613	0.19794270162365765	0.509204	0.475159	0.0563425093873436	89.0	12.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRC20	8.59026725309144	0.19796593008615376	0.425348	0.221177	0.14493150725428	45.0	6.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PSMA7	8.589629729549536	0.1980060235657266	0.208577	0.592645	0.110337861399929	33.0	4.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PANX3	8.588617199627752	0.1980697150123167	0.349647	0.231319	0.168719142329682	50.0	6.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR2AE1	8.58840438295665	0.19808310406875254	0.101031	0.985988	0.137001525511171	62.0	9.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TAMM41	8.58728129857766	0.19815377392416236	0.192761	0.1187	0.596795677748607	67.0	8.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYBA	8.585777491853207	0.19824843385791277	0.0828614	0.644736	0.25579256623165	70.0	20.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LCE1C	8.585165406704187	0.1982869735924755	0.37744	0.214023	0.169218035122927	21.0	8.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ELAC2	8.585040406089156	0.19829484498859398	0.895164	0.191822	0.0796124775337986	172.0	15.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HECW2	8.583414900816782	0.1983972283783949	0.167414	0.84568	0.0966356347068188	202.0	17.0	93.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR2K2	8.58175224242497	0.19850199785815267	0.655541	0.0353188	0.591412336330885	51.0	9.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLEKHA5	8.580738413780008	0.1985659053046683	0.422353	0.524414	0.0618538116388605	175.0	17.0	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MED22	8.580675637719628	0.1985698630091849	0.888747	0.0180192	0.85549269670626	40.0	8.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF70	8.58059620671536	0.19857487081644074	0.748288	0.23807	0.0769083962768397	79.0	17.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RWDD2A	8.580400668649801	0.19858719916211945	0.941745	0.0628946	0.231335874318368	28.0	2.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM166C	6.007377085175161	0.1985980252593933	0.155215	0.319581	NA	69.0	14.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRT12	8.579994152617534	0.19861283137263028	0.264912	0.153088	0.33793654657223	74.0	6.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LINC00521	3.2307695583209117	0.19881415617711598	NA	NA	0.198814156177116	NA	NA	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DLX5	8.576794819654626	0.198814657226853	0.0843734	0.527504	0.308419168001099	58.0	9.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAH	8.573979640642792	0.19899239177026687	0.369101	0.448964	0.0829520716448262	82.0	12.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DUSP1	8.573843852117623	0.1990009680675482	0.217156	0.119325	0.530530292771594	50.0	2.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR4C46	8.573614256072323	0.1990154698812488	0.0769941	0.882465	0.202352410829	101.0	18.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RHOBTB1	8.573010869390403	0.19905358540428067	0.373752	0.558249	0.0659147886619258	122.0	12.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAP2K7	8.572756961466755	0.19906962642752848	0.16243	0.785034	0.107868531807388	63.0	4.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PTH	6.000355679232459	0.199121712706626	0.156946	NA	0.31716778409129	15.0	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
